n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
200.0,24.0,0.55,0.85,0.01,0.1,0.989512,0.101898,-0.046846,0.029562,0.285407,0.280283,,,,2.14,19260817.0,-1.0,166.0
200.0,24.0,0.85,0.85,0.01,0.1,0.990803,0.125372,0.044719,0.027684,0.281653,0.267745,,,,2.81,19260817.0,-1.0,167.0
200.0,24.0,0.7,1.0,0.01,0.1,0.989761,0.146269,0.086797,0.029209,0.278268,0.261782,,,,2.47,19260817.0,-1.0,168.0
200.0,24.0,0.7,0.85,0.1,0.1,0.905817,0.094503,0.031818,0.088589,0.28658,0.269547,,,,2.38,19260817.0,-1.0,169.0
200.0,24.0,0.7,0.85,0.01,0.01,0.894409,0.120898,0.096315,0.093802,0.282372,0.260414,,,,2.86,19260817.0,-1.0,170.0
200.0,24.0,0.7,0.85,0.01,1.0,0.992535,-0.221806,-1.780341,0.02494,0.332892,0.456778,,,,3.01,19260817.0,-1.0,171.0
50.0,24.0,0.7,0.85,0.01,0.1,0.983485,0.186852,0.113917,0.037097,0.271573,0.257865,,,,0.65,19260817.0,-1.0,172.0
100.0,12.0,0.7,0.85,0.01,0.1,0.988431,0.179506,0.109697,0.031048,0.272797,0.258479,,,,1.23,19260817.0,-1.0,173.0
100.0,48.0,0.7,0.85,0.01,0.1,0.988431,0.179506,0.109697,0.031048,0.272797,0.258479,,,,1.23,19260817.0,-1.0,174.0
100.0,24.0,0.55,0.85,0.01,0.1,0.987178,0.099303,-0.059443,0.032687,0.285819,0.281965,,,,1.08,19260817.0,-1.0,175.0
100.0,24.0,0.85,0.85,0.01,0.1,0.989732,0.125555,0.047199,0.029251,0.281623,0.267397,,,,1.43,19260817.0,-1.0,176.0
100.0,24.0,0.7,1.0,0.01,0.1,0.988378,0.144918,0.086934,0.03112,0.278488,0.261762,,,,1.28,19260817.0,-1.0,177.0
100.0,24.0,0.7,0.85,0.1,0.1,0.89467,0.115338,0.048245,0.093685,0.283264,0.26725,,,,1.2,19260817.0,-1.0,178.0
100.0,24.0,0.7,0.85,0.01,0.01,0.686436,0.10926,0.060091,0.161644,0.284235,0.265582,,,,1.25,19260817.0,-1.0,179.0
100.0,24.0,0.7,0.85,0.01,1.0,0.992557,-0.222491,-1.779763,0.024904,0.332985,0.45673,,,,1.26,19260817.0,-1.0,180.0
800.0,24.0,0.7,0.85,0.01,0.1,0.991348,0.179494,0.101793,0.026851,0.272799,0.259624,,,,9.91,19260817.0,-1.0,181.0
400.0,12.0,0.7,0.85,0.01,0.1,0.990586,0.179428,0.103113,0.028007,0.27281,0.259433,,,,4.98,19260817.0,-1.0,182.0
400.0,48.0,0.7,0.85,0.01,0.1,0.990586,0.179428,0.103113,0.028007,0.27281,0.259433,,,,5.09,19260817.0,-1.0,183.0
400.0,24.0,0.55,0.85,0.01,0.1,0.990487,0.100903,-0.040646,0.028155,0.285565,0.279452,,,,4.38,19260817.0,-1.0,184.0
400.0,24.0,0.85,0.85,0.01,0.1,0.991083,0.124986,0.045576,0.027258,0.281715,0.267625,,,,5.46,19260817.0,-1.0,185.0
400.0,24.0,0.7,1.0,0.01,0.1,0.99026,0.147011,0.089104,0.028489,0.278147,0.261451,,,,5.01,19260817.0,-1.0,186.0
400.0,24.0,0.7,0.85,0.1,0.1,0.913858,0.093786,0.039712,0.084724,0.286693,0.268446,,,,4.86,19260817.0,-1.0,187.0
400.0,24.0,0.7,0.85,0.01,0.01,0.978218,0.114993,0.107203,0.042603,0.283319,0.258841,,,,4.98,19260817.0,-1.0,188.0
400.0,24.0,0.7,0.85,0.01,1.0,0.993319,-0.21816,-1.775656,0.023595,0.332395,0.456393,,,,5.01,19260817.0,-1.0,189.0
200.0,6.0,0.7,0.85,0.01,0.1,0.990347,0.092988,0.037545,0.028361,0.286819,0.268749,,,,1.37,19260817.0,-1.0,190.0
200.0,12.0,0.55,0.85,0.01,0.1,0.989512,0.101898,-0.046846,0.029562,0.285407,0.280283,,,,1.93,19260817.0,-1.0,191.0
200.0,12.0,0.85,0.85,0.01,0.1,0.990803,0.125372,0.044719,0.027684,0.281653,0.267745,,,,2.62,19260817.0,-1.0,192.0
200.0,12.0,0.7,1.0,0.01,0.1,0.989761,0.146269,0.086797,0.029209,0.278268,0.261782,,,,2.57,19260817.0,-1.0,193.0
200.0,12.0,0.7,0.85,0.1,0.1,0.905817,0.094503,0.031818,0.088589,0.28658,0.269547,,,,2.36,19260817.0,-1.0,194.0
200.0,12.0,0.7,0.85,0.01,0.01,0.89497,0.127327,0.083336,0.093552,0.281338,0.262277,,,,2.28,19260817.0,-1.0,195.0
200.0,12.0,0.7,0.85,0.01,1.0,0.992535,-0.221806,-1.780341,0.02494,0.332892,0.456778,,,,2.41,19260817.0,-1.0,196.0
200.0,96.0,0.7,0.85,0.01,0.1,0.989527,0.182087,0.104713,0.029541,0.272368,0.259201,,,,2.43,19260817.0,-1.0,197.0
200.0,48.0,0.55,0.85,0.01,0.1,0.989512,0.101898,-0.046846,0.029562,0.285407,0.280283,,,,2.12,19260817.0,-1.0,198.0
200.0,48.0,0.85,0.85,0.01,0.1,0.990803,0.125372,0.044719,0.027684,0.281653,0.267745,,,,1.65,19260817.0,-1.0,199.0
200.0,48.0,0.7,1.0,0.01,0.1,0.989761,0.146269,0.086797,0.029209,0.278268,0.261782,,,,1.5,19260817.0,-1.0,200.0
200.0,48.0,0.7,0.85,0.1,0.1,0.905817,0.094503,0.031818,0.088589,0.28658,0.269547,,,,1.4,19260817.0,-1.0,201.0
200.0,48.0,0.7,0.85,0.01,0.01,0.894409,0.120898,0.096315,0.093802,0.282372,0.260414,,,,1.35,19260817.0,-1.0,202.0
200.0,48.0,0.7,0.85,0.01,1.0,0.992535,-0.221806,-1.780341,0.02494,0.332892,0.456778,,,,1.45,19260817.0,-1.0,203.0
25.0,24.0,0.7,0.85,0.01,0.1,0.927309,0.179822,0.111599,0.077828,0.272745,0.258202,,,,0.18,19260817.0,-1.0,204.0
50.0,12.0,0.7,0.85,0.01,0.1,0.983485,0.186852,0.113917,0.037097,0.271573,0.257865,,,,0.38,19260817.0,-1.0,205.0
50.0,48.0,0.7,0.85,0.01,0.1,0.983485,0.186852,0.113917,0.037097,0.271573,0.257865,,,,0.36,19260817.0,-1.0,206.0
50.0,24.0,0.55,0.85,0.01,0.1,0.968813,0.114173,-0.072045,0.050978,0.28345,0.283637,,,,0.32,19260817.0,-1.0,207.0
50.0,24.0,0.85,0.85,0.01,0.1,0.986831,0.126826,0.046278,0.033127,0.281418,0.267526,,,,0.41,19260817.0,-1.0,208.0
50.0,24.0,0.7,0.7,0.01,0.1,0.983809,0.042136,-0.002773,0.036731,0.29475,0.27432,,,,0.35,19260817.0,-1.0,209.0
50.0,24.0,0.7,1.0,0.01,0.1,0.983718,0.148158,0.083511,0.036834,0.27796,0.262252,,,,0.39,19260817.0,-1.0,210.0
50.0,24.0,0.7,0.85,0.0001,0.1,0.99388,0.120433,0.121519,0.022582,0.282447,0.256757,,,,0.37,19260817.0,-1.0,211.0
50.0,24.0,0.7,0.85,0.1,0.1,0.889571,0.114865,0.043744,0.095926,0.283339,0.267882,,,,0.35,19260817.0,-1.0,212.0
50.0,24.0,0.7,0.85,0.01,0.01,0.446633,0.079148,0.036717,0.214735,0.288999,0.268864,,,,0.34,19260817.0,-1.0,213.0
50.0,24.0,0.7,0.85,0.01,1.0,0.992464,-0.22632,-1.77692,0.025058,0.333506,0.456497,,,,0.37,19260817.0,-1.0,214.0
25.0,12.0,0.7,0.85,0.01,0.1,0.927309,0.179822,0.111599,0.077828,0.272745,0.258202,,,,0.18,19260817.0,-1.0,215.0
50.0,6.0,0.7,0.85,0.01,0.1,0.980525,0.10619,0.015832,0.040285,0.284724,0.271763,,,,0.23,19260817.0,-1.0,216.0
50.0,12.0,0.55,0.85,0.01,0.1,0.968813,0.114173,-0.072045,0.050978,0.28345,0.283637,,,,0.3,19260817.0,-1.0,217.0
50.0,12.0,0.85,0.85,0.01,0.1,0.986831,0.126826,0.046278,0.033127,0.281418,0.267526,,,,0.39,19260817.0,-1.0,218.0
50.0,12.0,0.7,0.7,0.01,0.1,0.983809,0.042136,-0.002773,0.036731,0.29475,0.27432,,,,0.33,19260817.0,-1.0,219.0
50.0,12.0,0.7,1.0,0.01,0.1,0.983718,0.148158,0.083511,0.036834,0.27796,0.262252,,,,0.37,19260817.0,-1.0,220.0
50.0,12.0,0.7,0.85,0.0001,0.1,0.993851,0.122201,0.133674,0.022636,0.282163,0.254974,,,,0.36,19260817.0,-1.0,221.0
50.0,12.0,0.7,0.85,0.1,0.1,0.889571,0.114865,0.043744,0.095926,0.283339,0.267882,,,,0.36,19260817.0,-1.0,222.0
50.0,12.0,0.7,0.85,0.01,0.01,0.446042,0.081609,0.037595,0.21485,0.288613,0.268741,,,,0.33,19260817.0,-1.0,223.0
50.0,12.0,0.7,0.85,0.01,1.0,0.992464,-0.22632,-1.77692,0.025058,0.333506,0.456497,,,,0.36,19260817.0,-1.0,224.0
25.0,48.0,0.7,0.85,0.01,0.1,0.927309,0.179822,0.111599,0.077828,0.272745,0.258202,,,,0.18,19260817.0,-1.0,225.0
50.0,96.0,0.7,0.85,0.01,0.1,0.983485,0.186852,0.113917,0.037097,0.271573,0.257865,,,,0.35,19260817.0,-1.0,226.0
50.0,48.0,0.55,0.85,0.01,0.1,0.968813,0.114173,-0.072045,0.050978,0.28345,0.283637,,,,0.31,19260817.0,-1.0,227.0
50.0,48.0,0.85,0.85,0.01,0.1,0.986831,0.126826,0.046278,0.033127,0.281418,0.267526,,,,0.4,19260817.0,-1.0,228.0
50.0,48.0,0.7,0.7,0.01,0.1,0.983809,0.042136,-0.002773,0.036731,0.29475,0.27432,,,,0.41,19260817.0,-1.0,229.0
50.0,48.0,0.7,1.0,0.01,0.1,0.983718,0.148158,0.083511,0.036834,0.27796,0.262252,,,,0.37,19260817.0,-1.0,230.0
50.0,48.0,0.7,0.85,0.0001,0.1,0.99388,0.120433,0.121519,0.022582,0.282447,0.256757,,,,0.37,19260817.0,-1.0,231.0
50.0,48.0,0.7,0.85,0.1,0.1,0.889571,0.114865,0.043744,0.095926,0.283339,0.267882,,,,0.36,19260817.0,-1.0,232.0
50.0,48.0,0.7,0.85,0.01,0.01,0.446633,0.079148,0.036717,0.214735,0.288999,0.268864,,,,0.33,19260817.0,-1.0,233.0
50.0,48.0,0.7,0.85,0.01,1.0,0.992464,-0.22632,-1.77692,0.025058,0.333506,0.456497,,,,0.36,19260817.0,-1.0,234.0
