max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
64.0,16.0,4.0,1000.0,1.0,25.0,0.950564,-0.031044,-0.413459,0.064182,0.305802,0.325685,,,,0.17,19260817.0,-1.0,175.0
6.0,8.0,2.0,1000.0,0.1,25.0,0.751856,0.106905,0.023352,0.143796,0.28461,0.270723,,,,0.16,19260817.0,-1.0,176.0
256.0,8.0,2.0,1000.0,0.1,25.0,0.870326,0.016709,-0.16845,0.103949,0.298637,0.296115,,,,0.17,19260817.0,-1.0,177.0
64.0,8.0,2.0,100.0,0.1,25.0,0.953433,0.123285,-0.017957,0.062292,0.281989,0.276389,,,,0.17,19260817.0,-1.0,178.0
64.0,8.0,2.0,10000.0,0.1,25.0,0.953433,0.123285,-0.017957,0.062292,0.281989,0.276389,,,,0.16,19260817.0,-1.0,179.0
64.0,8.0,2.0,1000.0,0.01,25.0,0.955247,0.071979,-0.022221,0.061067,0.290122,0.276967,,,,0.18,19260817.0,-1.0,180.0
64.0,8.0,2.0,1000.0,1.0,25.0,0.949749,-0.068786,-0.559839,0.06471,0.311349,0.342134,,,,0.17,19260817.0,-1.0,181.0
6.0,8.0,8.0,1000.0,0.1,25.0,0.832029,0.113104,0.031005,0.118308,0.283621,0.26966,,,,0.18,19260817.0,-1.0,182.0
256.0,8.0,8.0,1000.0,0.1,25.0,0.87115,0.011984,-0.178547,0.103619,0.299353,0.297392,,,,0.2,19260817.0,-1.0,183.0
64.0,8.0,8.0,100.0,0.1,25.0,0.970336,0.123678,-0.020758,0.049717,0.281925,0.276769,,,,0.19,19260817.0,-1.0,184.0
64.0,8.0,8.0,10000.0,0.1,25.0,0.970336,0.123678,-0.020758,0.049717,0.281925,0.276769,,,,0.2,19260817.0,-1.0,185.0
64.0,8.0,8.0,1000.0,0.01,25.0,0.963243,0.070999,-0.021577,0.055343,0.290275,0.27688,,,,0.19,19260817.0,-1.0,186.0
64.0,8.0,8.0,1000.0,1.0,25.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.19,19260817.0,-1.0,187.0
6.0,8.0,4.0,100.0,0.1,25.0,0.725141,0.106204,0.015996,0.151339,0.284722,0.27174,,,,0.17,19260817.0,-1.0,188.0
256.0,8.0,4.0,100.0,0.1,25.0,0.949489,0.08149,-0.111119,0.064877,0.288632,0.288759,,,,0.18,19260817.0,-1.0,189.0
64.0,8.0,4.0,100.0,0.01,25.0,0.954775,0.071288,-0.020842,0.061388,0.29023,0.27678,,,,0.18,19260817.0,-1.0,190.0
64.0,8.0,4.0,100.0,1.0,25.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.17,19260817.0,-1.0,191.0
6.0,8.0,4.0,10000.0,0.1,25.0,0.725141,0.106204,0.015996,0.151339,0.284722,0.27174,,,,0.16,19260817.0,-1.0,192.0
256.0,8.0,4.0,10000.0,0.1,25.0,0.871187,0.013069,-0.177165,0.103604,0.299189,0.297218,,,,0.18,19260817.0,-1.0,193.0
64.0,8.0,4.0,10000.0,0.01,25.0,0.954775,0.071288,-0.020842,0.061388,0.29023,0.27678,,,,0.3,19260817.0,-1.0,194.0
64.0,8.0,4.0,10000.0,1.0,25.0,0.950291,-0.065224,-0.553783,0.06436,0.31083,0.341469,,,,0.17,19260817.0,-1.0,195.0
6.0,16.0,2.0,1000.0,0.1,25.0,0.751856,0.106905,0.023352,0.143796,0.28461,0.270723,,,,0.14,19260817.0,-1.0,196.0
256.0,16.0,2.0,1000.0,0.1,25.0,0.87,0.008642,-0.1875,0.10408,0.299859,0.298519,,,,0.18,19260817.0,-1.0,197.0
64.0,32.0,2.0,1000.0,0.1,25.0,0.957342,0.127004,-0.015461,0.05962,0.28139,0.27605,,,,0.16,19260817.0,-1.0,198.0
64.0,16.0,2.0,100.0,0.1,25.0,0.966374,0.131776,-0.022074,0.052934,0.28062,0.276947,,,,0.17,19260817.0,-1.0,199.0
64.0,16.0,2.0,10000.0,0.1,25.0,0.966374,0.131776,-0.022074,0.052934,0.28062,0.276947,,,,0.18,19260817.0,-1.0,200.0
64.0,16.0,2.0,1000.0,0.01,25.0,0.952463,0.071243,-0.018996,0.062938,0.290237,0.27653,,,,0.17,19260817.0,-1.0,201.0
64.0,16.0,2.0,1000.0,1.0,25.0,0.950566,-0.030365,-0.413459,0.064181,0.305702,0.325685,,,,0.18,19260817.0,-1.0,202.0
64.0,16.0,2.0,1000.0,0.1,50.0,0.966685,0.131544,-0.024153,0.052689,0.280657,0.277229,,,,0.21,19260817.0,-1.0,203.0
6.0,32.0,2.0,1000.0,0.1,25.0,0.753015,0.08044,-0.001895,0.14346,0.288797,0.2742,,,,0.16,19260817.0,-1.0,204.0
256.0,32.0,2.0,1000.0,0.1,25.0,0.870145,0.007814,-0.188407,0.104022,0.299984,0.298633,,,,0.18,19260817.0,-1.0,205.0
64.0,32.0,2.0,100.0,0.1,25.0,0.957342,0.127004,-0.015461,0.05962,0.28139,0.27605,,,,0.16,19260817.0,-1.0,206.0
64.0,32.0,2.0,10000.0,0.1,25.0,0.957342,0.127004,-0.015461,0.05962,0.28139,0.27605,,,,0.17,19260817.0,-1.0,207.0
64.0,32.0,2.0,1000.0,0.01,25.0,0.953472,0.069458,-0.02087,0.062266,0.290516,0.276784,,,,0.16,19260817.0,-1.0,208.0
64.0,32.0,2.0,1000.0,1.0,25.0,0.953806,0.05241,-0.397502,0.062042,0.293165,0.323841,,,,0.16,19260817.0,-1.0,209.0
64.0,32.0,2.0,1000.0,0.1,50.0,0.95754,0.126894,-0.017139,0.059482,0.281407,0.276278,,,,0.21,19260817.0,-1.0,210.0
6.0,16.0,2.0,100.0,0.1,25.0,0.751856,0.106905,0.023352,0.143796,0.28461,0.270723,,,,0.16,19260817.0,-1.0,211.0
256.0,16.0,2.0,100.0,0.1,25.0,0.949132,0.081269,-0.111042,0.065106,0.288666,0.288749,,,,0.16,19260817.0,-1.0,212.0
64.0,16.0,2.0,100.0,0.01,25.0,0.952463,0.071243,-0.018996,0.062938,0.290237,0.27653,,,,0.17,19260817.0,-1.0,213.0
64.0,16.0,2.0,100.0,1.0,25.0,0.950566,-0.030365,-0.413459,0.064181,0.305702,0.325685,,,,0.17,19260817.0,-1.0,214.0
64.0,16.0,2.0,100.0,0.1,50.0,0.966685,0.131544,-0.024153,0.052689,0.280657,0.277229,,,,0.21,19260817.0,-1.0,215.0
6.0,16.0,2.0,10000.0,0.1,25.0,0.751856,0.106905,0.023352,0.143796,0.28461,0.270723,,,,0.17,19260817.0,-1.0,216.0
256.0,16.0,2.0,10000.0,0.1,25.0,0.87,0.008642,-0.1875,0.10408,0.299859,0.298519,,,,0.18,19260817.0,-1.0,217.0
64.0,16.0,2.0,10000.0,0.01,25.0,0.952463,0.071243,-0.018996,0.062938,0.290237,0.27653,,,,0.17,19260817.0,-1.0,218.0
64.0,16.0,2.0,10000.0,1.0,25.0,0.950566,-0.030365,-0.413459,0.064181,0.305702,0.325685,,,,0.17,19260817.0,-1.0,219.0
64.0,16.0,2.0,10000.0,0.1,50.0,0.966685,0.131544,-0.024153,0.052689,0.280657,0.277229,,,,0.2,19260817.0,-1.0,220.0
6.0,16.0,2.0,1000.0,0.1,50.0,0.753287,0.106923,0.023857,0.143381,0.284608,0.270653,,,,0.19,19260817.0,-1.0,221.0
256.0,16.0,2.0,1000.0,0.1,50.0,0.870106,0.008453,-0.188854,0.104038,0.299888,0.29869,,,,0.23,19260817.0,-1.0,222.0
64.0,16.0,2.0,1000.0,0.01,50.0,0.95916,0.070597,-0.021229,0.058336,0.290338,0.276833,,,,0.22,19260817.0,-1.0,223.0
64.0,16.0,2.0,1000.0,1.0,50.0,0.950566,-0.030365,-0.413459,0.064181,0.305702,0.325685,,,,0.21,19260817.0,-1.0,224.0
64.0,16.0,2.0,1000.0,0.1,100.0,0.96683,0.131322,-0.026388,0.052574,0.280693,0.277531,,,,0.29,19260817.0,-1.0,225.0
