n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Precedence
200.0,8.0,0.55,0.4,64.0,0.01,0.001,0.186932,0.020171,-0.019199,0.260291,0.29811,0.276557,,,,0.24,19260817.0,False,352.0
200.0,8.0,0.4,0.55,64.0,0.01,0.001,0.188295,0.018593,-0.019493,0.260073,0.29835,0.276597,,,,0.46,19260817.0,False,353.0
200.0,8.0,0.4,0.4,256.0,0.01,0.001,0.182051,0.015078,-0.021768,0.261071,0.298884,0.276906,,,,0.72,19260817.0,False,354.0
200.0,8.0,0.4,0.4,64.0,0.1,0.001,0.176908,0.016945,-0.022052,0.261891,0.298601,0.276944,,,,0.32,19260817.0,False,355.0
200.0,8.0,0.4,0.4,64.0,0.01,0.01,0.842571,0.090629,0.080389,0.114535,0.287192,0.262699,,,,0.33,19260817.0,False,356.0
100.0,16.0,0.55,0.4,64.0,0.01,0.001,0.164858,0.007386,-0.036134,0.263801,0.300049,0.278846,,,,14.81,19260817.0,False,357.0
200.0,16.0,0.7,0.4,64.0,0.01,0.001,0.30161,0.020741,-0.017272,0.241238,0.298024,0.276296,,,,26.69,19260817.0,False,358.0
200.0,16.0,0.55,0.55,64.0,0.01,0.001,0.299868,0.022368,-0.024292,0.241538,0.297776,0.277248,,,,38.69,19260817.0,False,359.0
200.0,16.0,0.55,0.4,256.0,0.01,0.001,0.299362,0.019476,-0.017422,0.241626,0.298216,0.276316,,,,80.07,19260817.0,False,360.0
200.0,16.0,0.55,0.4,64.0,0.1,0.001,0.282686,0.019473,-0.030001,0.244484,0.298217,0.278019,,,,28.07,19260817.0,False,361.0
200.0,16.0,0.55,0.4,64.0,0.01,0.01,0.971486,0.088687,0.015984,0.048744,0.287499,0.271742,,,,27.17,19260817.0,False,362.0
100.0,16.0,0.4,0.55,64.0,0.01,0.001,0.163641,0.007024,-0.032007,0.263993,0.300104,0.27829,,,,18.84,19260817.0,False,363.0
200.0,16.0,0.4,0.7,64.0,0.01,0.001,0.294161,0.019087,-0.025007,0.242521,0.298275,0.277344,,,,50.34,19260817.0,False,364.0
200.0,16.0,0.4,0.55,256.0,0.01,0.001,0.293139,0.016329,-0.024134,0.242696,0.298694,0.277226,,,,107.72,19260817.0,False,365.0
200.0,16.0,0.4,0.55,64.0,0.1,0.001,0.279849,0.018546,-0.024895,0.244967,0.298358,0.277329,,,,377.08,19260817.0,False,366.0
200.0,16.0,0.4,0.55,64.0,0.01,0.01,0.970671,0.099307,0.028414,0.049436,0.285819,0.27002,,,,39.41,19260817.0,False,367.0
100.0,16.0,0.4,0.4,256.0,0.01,0.001,0.160505,0.007472,-0.032662,0.264488,0.300036,0.278378,,,,35.53,19260817.0,False,368.0
200.0,16.0,0.4,0.4,256.0,0.1,0.001,0.27933,0.019019,-0.025261,0.245056,0.298286,0.277379,,,,79.05,19260817.0,False,369.0
200.0,16.0,0.4,0.4,256.0,0.01,0.01,0.969528,0.078467,0.014074,0.05039,0.289106,0.272006,,,,70.31,19260817.0,False,370.0
100.0,16.0,0.4,0.4,64.0,0.1,0.001,0.15063,0.009904,-0.033401,0.266039,0.299668,0.278478,,,,12.74,19260817.0,False,371.0
200.0,16.0,0.4,0.4,64.0,0.1,0.01,0.960204,0.10109,0.031034,0.057586,0.285536,0.269656,,,,25.46,19260817.0,False,372.0
100.0,16.0,0.4,0.4,64.0,0.01,0.01,0.828635,0.072317,0.013986,0.119497,0.290069,0.272018,,,,16.6,19260817.0,False,373.0
200.0,16.0,0.4,0.4,64.0,0.01,0.1,0.99975,0.067516,0.065187,0.004565,0.290819,0.264861,,,,33.81,19260817.0,False,374.0
50.0,16.0,0.4,0.4,256.0,0.01,1.0,0.99975,0.079706,-0.403736,0.004565,0.288912,0.324563,,,,22.4,19260817.0,False,375.0
25.0,8.0,0.4,0.4,256.0,0.01,1.0,0.99975,-0.826302,-0.234028,0.004566,0.406994,0.304311,,,,0.09,19260817.0,False,376.0
25.0,16.0,0.55,0.4,256.0,0.01,1.0,0.99975,0.022038,-0.030541,0.004565,0.297826,0.278092,,,,8.84,19260817.0,False,377.0
25.0,16.0,0.4,0.55,256.0,0.01,1.0,0.99975,-0.557707,-0.784387,0.004565,0.375876,0.365932,,,,10.0,19260817.0,False,378.0
25.0,16.0,0.4,0.4,256.0,0.1,1.0,0.99975,0.081613,-0.310963,0.004565,0.288612,0.313654,,,,11.35,19260817.0,False,379.0
25.0,16.0,0.4,0.4,256.0,0.01,0.1,0.98981,0.109213,0.000956,0.02914,0.284242,0.273809,,,,11.36,19260817.0,False,380.0
100.0,16.0,0.4,0.4,256.0,0.01,1.0,0.99975,0.079706,-0.403736,0.004565,0.288912,0.324563,,,,32.94,19260817.0,False,381.0
50.0,8.0,0.4,0.4,256.0,0.01,1.0,0.99975,-0.826371,-0.234033,0.004565,0.407002,0.304312,,,,0.19,19260817.0,False,382.0
50.0,16.0,0.55,0.4,256.0,0.01,1.0,0.99975,0.022038,-0.030541,0.004565,0.297826,0.278092,,,,15.36,19260817.0,False,383.0
50.0,16.0,0.4,0.55,256.0,0.01,1.0,0.99975,-0.557707,-0.784387,0.004565,0.375876,0.365932,,,,24.45,19260817.0,False,384.0
50.0,16.0,0.4,0.4,64.0,0.01,1.0,0.99975,-0.374536,-0.093762,0.004565,0.353086,0.286495,,,,6.28,19260817.0,False,385.0
50.0,16.0,0.4,0.4,256.0,0.1,1.0,0.99975,0.081613,-0.310963,0.004565,0.288612,0.313654,,,,17.88,19260817.0,False,386.0
50.0,16.0,0.4,0.4,256.0,0.01,0.1,0.999618,0.107691,-0.002693,0.005643,0.284485,0.274309,,,,23.2,19260817.0,False,387.0
25.0,8.0,0.4,0.4,256.0,0.1,1.0,0.99975,-0.712378,-0.294429,0.004566,0.394096,0.31167,,,,0.08,19260817.0,False,388.0
25.0,16.0,0.55,0.4,256.0,0.1,1.0,0.99975,0.00389,-0.00566,0.004565,0.300577,0.274714,,,,6.95,19260817.0,False,389.0
25.0,16.0,0.4,0.55,256.0,0.1,1.0,0.99975,-0.28659,-0.774124,0.004565,0.341603,0.364878,,,,12.53,19260817.0,False,390.0
25.0,16.0,0.4,0.4,64.0,0.1,1.0,0.99975,-0.229506,0.051182,0.004565,0.333939,0.266838,,,,2.85,19260817.0,False,391.0
25.0,16.0,0.4,0.4,256.0,0.1,0.1,0.983873,0.094449,-0.037531,0.036658,0.286588,0.279033,,,,9.4,19260817.0,False,392.0
25.0,8.0,0.4,0.4,256.0,0.01,0.1,0.908087,0.051628,0.035414,0.087515,0.293286,0.269046,,,,0.09,19260817.0,False,393.0
25.0,16.0,0.55,0.4,256.0,0.01,0.1,0.989396,0.023886,0.008017,0.029726,0.297545,0.27284,,,,6.66,19260817.0,False,394.0
25.0,16.0,0.4,0.55,256.0,0.01,0.1,0.988165,0.021823,0.002146,0.031404,0.297859,0.273646,,,,12.82,19260817.0,False,395.0
200.0,8.0,0.4,0.4,64.0,1.0,0.001,0.128541,0.007645,-0.028364,0.269476,0.30001,0.277798,,,,0.49,19260817.0,False,396.0
200.0,16.0,0.55,0.4,64.0,1.0,0.001,0.182409,0.008399,-0.03153,0.261014,0.299896,0.278225,,,,27.74,19260817.0,False,397.0
200.0,16.0,0.4,0.55,64.0,1.0,0.001,0.182274,0.009802,-0.030188,0.261036,0.299684,0.278044,,,,38.57,19260817.0,False,398.0
200.0,16.0,0.4,0.4,64.0,1.0,0.01,0.854475,0.082567,0.024889,0.11012,0.288462,0.27051,,,,29.18,19260817.0,False,399.0
100.0,8.0,0.4,0.4,64.0,1.0,0.001,0.067319,0.000532,-0.038231,0.278781,0.301083,0.279128,,,,0.11,19260817.0,False,400.0
200.0,4.0,0.4,0.4,64.0,1.0,0.001,0.055669,-0.001813,-0.037811,0.280516,0.301436,0.279071,,,,0.06,19260817.0,False,401.0
200.0,8.0,0.55,0.4,64.0,1.0,0.001,0.13109,0.011262,-0.029765,0.269081,0.299463,0.277987,,,,0.42,19260817.0,False,402.0
200.0,8.0,0.4,0.55,64.0,1.0,0.001,0.130376,0.01275,-0.028974,0.269192,0.299237,0.277881,,,,0.47,19260817.0,False,403.0
200.0,8.0,0.4,0.4,256.0,1.0,0.001,0.12796,0.011352,-0.02995,0.269566,0.299449,0.278012,,,,0.81,19260817.0,False,404.0
200.0,8.0,0.4,0.4,64.0,1.0,0.01,0.720805,0.091103,0.06467,0.152528,0.287117,0.264934,,,,0.38,19260817.0,False,405.0
100.0,16.0,0.55,0.4,64.0,1.0,0.001,0.09538,-0.000498,-0.03934,0.274555,0.301238,0.279277,,,,14.47,19260817.0,False,406.0
200.0,16.0,0.7,0.4,64.0,1.0,0.001,0.183215,0.007919,-0.033024,0.260886,0.299968,0.278427,,,,27.92,19260817.0,False,407.0
200.0,16.0,0.55,0.55,64.0,1.0,0.001,0.183657,0.008525,-0.032658,0.260815,0.299877,0.278377,,,,38.13,19260817.0,False,408.0
200.0,16.0,0.55,0.4,256.0,1.0,0.001,0.182726,0.007814,-0.031075,0.260964,0.299984,0.278164,,,,79.65,19260817.0,False,409.0
200.0,16.0,0.55,0.4,64.0,1.0,0.01,0.863329,0.074819,0.002618,0.106717,0.289678,0.273581,,,,28.61,19260817.0,False,410.0
100.0,16.0,0.4,0.55,64.0,1.0,0.001,0.095483,0.000604,-0.038661,0.274539,0.301072,0.279185,,,,17.58,19260817.0,False,411.0
200.0,16.0,0.4,0.7,64.0,1.0,0.001,0.179848,0.006734,-0.031731,0.261423,0.300148,0.278252,,,,44.73,19260817.0,False,412.0
200.0,16.0,0.4,0.55,256.0,1.0,0.001,0.178005,0.009709,-0.034244,0.261716,0.299698,0.278591,,,,111.75,19260817.0,False,413.0
200.0,16.0,0.4,0.55,64.0,1.0,0.01,0.856707,0.083695,0.021661,0.109272,0.288285,0.270957,,,,35.42,19260817.0,False,414.0
100.0,16.0,0.4,0.4,256.0,1.0,0.001,0.093351,-2.9e-05,-0.039551,0.274863,0.301168,0.279305,,,,39.05,19260817.0,False,415.0
200.0,16.0,0.4,0.4,256.0,1.0,0.01,0.857345,0.067131,0.031681,0.109028,0.290879,0.269566,,,,78.69,19260817.0,False,416.0
100.0,16.0,0.4,0.4,64.0,1.0,0.01,0.620037,0.05898,-0.001675,0.177937,0.292147,0.27417,,,,13.88,19260817.0,False,417.0
200.0,16.0,0.4,0.4,64.0,1.0,0.1,0.99975,0.058721,0.03681,0.004565,0.292187,0.268851,,,,32.89,19260817.0,False,418.0
50.0,16.0,0.4,0.4,256.0,1.0,1.0,0.99975,0.142909,-0.066088,0.004565,0.278815,0.282847,,,,23.26,19260817.0,False,419.0
25.0,8.0,0.4,0.4,256.0,1.0,1.0,0.999747,-0.029131,-0.47416,0.004589,0.305518,0.332604,,,,0.1,19260817.0,False,420.0
25.0,16.0,0.55,0.4,256.0,1.0,1.0,0.99975,0.094181,0.066778,0.004565,0.286631,0.264636,,,,13.61,19260817.0,False,421.0
25.0,16.0,0.4,0.55,256.0,1.0,1.0,0.99975,-0.081562,-0.412405,0.004565,0.313204,0.325563,,,,16.48,19260817.0,False,422.0
25.0,16.0,0.4,0.4,256.0,1.0,0.1,0.920577,0.022635,0.004071,0.081352,0.297735,0.273382,,,,9.98,19260817.0,False,423.0
100.0,16.0,0.4,0.4,256.0,1.0,1.0,0.99975,0.142909,-0.066088,0.004565,0.278815,0.282847,,,,45.51,19260817.0,False,424.0
50.0,8.0,0.4,0.4,256.0,1.0,1.0,0.99975,-0.029032,-0.473613,0.004565,0.305504,0.332543,,,,0.15,19260817.0,False,425.0
50.0,16.0,0.55,0.4,256.0,1.0,1.0,0.99975,0.094181,0.066778,0.004565,0.286631,0.264636,,,,31.62,19260817.0,False,426.0
50.0,16.0,0.4,0.55,256.0,1.0,1.0,0.99975,-0.081562,-0.412405,0.004565,0.313204,0.325563,,,,29.27,19260817.0,False,427.0
50.0,16.0,0.4,0.4,64.0,1.0,1.0,0.99975,-0.071229,-0.135479,0.004565,0.311705,0.291908,,,,7.0,19260817.0,False,428.0
50.0,16.0,0.4,0.4,256.0,1.0,0.1,0.991881,0.020925,0.027994,0.02601,0.297996,0.270079,,,,18.86,19260817.0,False,429.0
50.0,16.0,1.0,0.4,64.0,0.01,0.001,0.086414,-0.000137,-0.038452,0.275912,0.301184,0.279157,,,,6.47,19260817.0,False,430.0
25.0,8.0,1.0,0.4,64.0,0.01,0.001,0.026822,-0.00574,-0.043635,0.284769,0.302026,0.279853,,,,0.04,19260817.0,False,431.0
25.0,16.0,0.85,0.4,64.0,0.01,0.001,0.044196,-0.004118,-0.044028,0.282215,0.301783,0.279906,,,,3.61,19260817.0,False,432.0
25.0,16.0,1.0,0.55,64.0,0.01,0.001,0.044266,-0.006811,-0.045303,0.282205,0.302187,0.280077,,,,4.23,19260817.0,False,433.0
25.0,16.0,1.0,0.4,64.0,0.1,0.001,0.041193,-0.0047,-0.042586,0.282658,0.30187,0.279712,,,,3.76,19260817.0,False,434.0
25.0,16.0,1.0,0.4,64.0,0.01,0.01,0.364498,0.030008,0.000324,0.23012,0.29661,0.273896,,,,3.66,19260817.0,False,435.0
100.0,16.0,1.0,0.4,64.0,0.01,0.001,0.166941,0.006945,-0.031392,0.263472,0.300116,0.278207,,,,13.99,19260817.0,False,436.0
50.0,8.0,1.0,0.4,64.0,0.01,0.001,0.05195,-0.002665,-0.041249,0.281068,0.301564,0.279533,,,,0.06,19260817.0,False,437.0
50.0,16.0,0.85,0.4,64.0,0.01,0.001,0.085989,0.000124,-0.041847,0.275976,0.301145,0.279613,,,,7.04,19260817.0,False,438.0
50.0,16.0,1.0,0.55,64.0,0.01,0.001,0.086486,-0.003121,-0.041013,0.275901,0.301633,0.279501,,,,8.54,19260817.0,False,439.0
50.0,16.0,1.0,0.4,256.0,0.01,0.001,0.085344,-0.000691,-0.040979,0.276074,0.301267,0.279497,,,,17.98,19260817.0,False,440.0
50.0,16.0,1.0,0.4,64.0,0.1,0.001,0.080592,-0.000277,-0.03917,0.27679,0.301205,0.279254,,,,6.19,19260817.0,False,441.0
50.0,16.0,1.0,0.4,64.0,0.01,0.01,0.5912,0.04772,0.014293,0.184566,0.29389,0.271976,,,,6.36,19260817.0,False,442.0
25.0,4.0,1.0,0.4,64.0,0.01,0.001,0.009346,-0.008212,-0.047943,0.287314,0.302397,0.28043,,,,0.01,19260817.0,False,443.0
25.0,8.0,0.85,0.4,64.0,0.01,0.001,0.026932,-0.004834,-0.045283,0.284753,0.30189,0.280074,,,,0.04,19260817.0,False,444.0
25.0,8.0,1.0,0.55,64.0,0.01,0.001,0.026828,-0.005859,-0.044311,0.284768,0.302044,0.279944,,,,0.04,19260817.0,False,445.0
25.0,8.0,1.0,0.4,256.0,0.01,0.001,0.026818,-0.006044,-0.046255,0.284769,0.302072,0.280204,,,,0.08,19260817.0,False,446.0
25.0,8.0,1.0,0.4,64.0,0.1,0.001,0.025588,-0.005886,-0.043822,0.284949,0.302048,0.279878,,,,0.04,19260817.0,False,447.0
25.0,8.0,1.0,0.4,64.0,0.01,0.01,0.242546,0.028819,-0.002982,0.251232,0.296792,0.274348,,,,0.04,19260817.0,False,448.0
25.0,16.0,0.85,0.55,64.0,0.01,0.001,0.04378,-0.004867,-0.043729,0.282277,0.301895,0.279866,,,,3.68,19260817.0,False,449.0
25.0,16.0,0.85,0.4,256.0,0.01,0.001,0.044889,-0.005887,-0.044512,0.282113,0.302049,0.279971,,,,10.29,19260817.0,False,450.0
25.0,16.0,0.85,0.4,64.0,0.1,0.001,0.041189,-0.00445,-0.044274,0.282659,0.301833,0.279939,,,,3.77,19260817.0,False,451.0
25.0,16.0,0.85,0.4,64.0,0.01,0.01,0.369469,0.032922,-0.006836,0.229218,0.296164,0.274875,,,,5.18,19260817.0,False,452.0
25.0,16.0,1.0,0.7,64.0,0.01,0.001,0.044359,-0.004776,-0.044588,0.282191,0.301882,0.279981,,,,3.84,19260817.0,False,453.0
25.0,16.0,1.0,0.55,256.0,0.01,0.001,0.046033,-0.003912,-0.043947,0.281944,0.301752,0.279895,,,,15.7,19260817.0,False,454.0
25.0,16.0,1.0,0.55,64.0,0.1,0.001,0.041253,-0.006951,-0.045473,0.28265,0.302208,0.2801,,,,4.6,19260817.0,False,455.0
25.0,16.0,1.0,0.55,64.0,0.01,0.01,0.365773,0.006364,-0.027145,0.229889,0.300203,0.277633,,,,4.36,19260817.0,False,456.0
25.0,16.0,1.0,0.4,256.0,0.1,0.001,0.039599,-0.004726,-0.045452,0.282893,0.301874,0.280097,,,,9.52,19260817.0,False,457.0
25.0,16.0,1.0,0.4,256.0,0.01,0.01,0.356431,0.027131,-0.02971,0.231576,0.29705,0.27798,,,,9.31,19260817.0,False,458.0
25.0,16.0,1.0,0.4,64.0,0.1,0.01,0.343923,0.027433,-0.002129,0.233816,0.297004,0.274232,,,,3.72,19260817.0,False,459.0
25.0,16.0,1.0,0.4,64.0,0.01,0.1,0.991003,0.087831,0.059716,0.02738,0.287634,0.265635,,,,4.75,19260817.0,False,460.0
200.0,8.0,0.4,0.4,256.0,0.01,1.0,0.99975,-0.826371,-0.234033,0.004565,0.407002,0.304312,,,,0.71,19260817.0,False,461.0
200.0,16.0,0.55,0.4,256.0,0.01,1.0,0.99975,0.022038,-0.030541,0.004565,0.297826,0.278092,,,,67.11,19260817.0,False,462.0
200.0,16.0,0.4,0.55,256.0,0.01,1.0,0.99975,-0.557707,-0.784387,0.004565,0.375876,0.365932,,,,89.09,19260817.0,False,463.0
200.0,16.0,0.4,0.4,256.0,0.1,1.0,0.99975,0.081613,-0.310963,0.004565,0.288612,0.313654,,,,66.96,19260817.0,False,464.0
200.0,16.0,0.4,0.4,256.0,0.01,0.1,0.99975,0.107718,-0.002218,0.004565,0.284481,0.274244,,,,95.28,19260817.0,False,465.0
100.0,16.0,0.4,0.4,256.0,0.1,1.0,0.99975,0.081613,-0.310963,0.004565,0.288612,0.313654,,,,33.06,19260817.0,False,466.0
200.0,8.0,0.4,0.4,256.0,0.1,1.0,0.99975,-0.712353,-0.294364,0.004565,0.394093,0.311662,,,,0.69,19260817.0,False,467.0
200.0,16.0,0.55,0.4,256.0,0.1,1.0,0.99975,0.00389,-0.00566,0.004565,0.300577,0.274714,,,,67.09,19260817.0,False,468.0
200.0,16.0,0.4,0.55,256.0,0.1,1.0,0.99975,-0.28659,-0.774124,0.004565,0.341603,0.364878,,,,92.98,19260817.0,False,469.0
200.0,16.0,0.4,0.4,64.0,0.1,1.0,0.99975,-0.229506,0.051182,0.004565,0.333939,0.266838,,,,28.4,19260817.0,False,470.0
200.0,16.0,0.4,0.4,256.0,0.1,0.1,0.99975,0.098984,-0.03567,0.004565,0.28587,0.278783,,,,108.86,19260817.0,False,471.0
100.0,16.0,0.4,0.4,256.0,0.01,0.1,0.99975,0.107709,-0.002206,0.004566,0.284482,0.274242,,,,51.03,19260817.0,False,472.0
200.0,8.0,0.4,0.4,256.0,0.01,0.1,0.99975,0.044544,-0.004969,0.004566,0.294379,0.27462,,,,0.78,19260817.0,False,473.0
200.0,16.0,0.55,0.4,256.0,0.01,0.1,0.99975,0.026119,0.003972,0.004565,0.297204,0.273396,,,,75.15,19260817.0,False,474.0
200.0,16.0,0.4,0.55,256.0,0.01,0.1,0.99975,0.028709,0.01015,0.004565,0.296809,0.272547,,,,138.48,19260817.0,False,475.0
50.0,2.0,1.0,0.4,64.0,1.0,1.0,0.975364,-0.172332,-0.636289,0.045309,0.326082,0.350417,,,,0.01,19260817.0,False,476.0
25.0,4.0,1.0,0.4,64.0,1.0,1.0,0.995613,-0.414365,-0.937229,0.019119,0.358165,0.381282,,,,0.01,19260817.0,False,477.0
25.0,2.0,0.85,0.4,64.0,1.0,1.0,0.887834,-0.18774,-0.475934,0.096678,0.328218,0.332805,,,,0.01,19260817.0,False,478.0
25.0,2.0,1.0,0.55,64.0,1.0,1.0,0.91228,-0.218367,-0.49562,0.085496,0.332423,0.335017,,,,0.01,19260817.0,False,479.0
25.0,2.0,1.0,0.4,64.0,0.1,1.0,0.869946,-0.361886,-0.211691,0.104102,0.351457,0.301545,,,,0.01,19260817.0,False,480.0
25.0,2.0,1.0,0.4,64.0,1.0,0.1,0.295916,-0.047399,-0.024521,0.242219,0.308218,0.277279,,,,0.01,19260817.0,False,481.0
50.0,16.0,1.0,0.4,64.0,1.0,0.001,0.049356,-0.004078,-0.043754,0.281453,0.301777,0.279869,,,,7.17,19260817.0,False,482.0
25.0,8.0,1.0,0.4,64.0,1.0,0.001,0.018461,-0.006617,-0.044511,0.285989,0.302158,0.279971,,,,0.04,19260817.0,False,483.0
25.0,16.0,0.85,0.4,64.0,1.0,0.001,0.024804,-0.006856,-0.045128,0.285064,0.302194,0.280053,,,,2.63,19260817.0,False,484.0
25.0,16.0,1.0,0.55,64.0,1.0,0.001,0.024559,-0.00681,-0.045723,0.2851,0.302187,0.280133,,,,3.44,19260817.0,False,485.0
25.0,16.0,1.0,0.4,64.0,1.0,0.01,0.226315,0.012904,-0.029427,0.253909,0.299214,0.277942,,,,4.31,19260817.0,False,486.0
100.0,16.0,1.0,0.4,64.0,1.0,0.001,0.096414,-0.000324,-0.039491,0.274398,0.301212,0.279297,,,,12.98,19260817.0,False,487.0
50.0,8.0,1.0,0.4,64.0,1.0,0.001,0.035888,-0.004147,-0.042672,0.283439,0.301787,0.279724,,,,0.07,19260817.0,False,488.0
50.0,16.0,0.85,0.4,64.0,1.0,0.001,0.048742,-0.005528,-0.043551,0.281543,0.301995,0.279842,,,,5.42,19260817.0,False,489.0
50.0,16.0,1.0,0.55,64.0,1.0,0.001,0.048898,-0.004936,-0.043166,0.28152,0.301906,0.27979,,,,7.66,19260817.0,False,490.0
50.0,16.0,1.0,0.4,256.0,1.0,0.001,0.049556,-0.005317,-0.0437,0.281423,0.301963,0.279862,,,,17.67,19260817.0,False,491.0
50.0,16.0,1.0,0.4,64.0,1.0,0.01,0.390156,0.029205,-0.016399,0.225427,0.296733,0.276177,,,,7.4,19260817.0,False,492.0
25.0,4.0,1.0,0.4,64.0,1.0,0.001,0.007995,-0.008392,-0.048056,0.28751,0.302424,0.280445,,,,0.01,19260817.0,False,493.0
25.0,8.0,0.85,0.4,64.0,1.0,0.001,0.01837,-0.005871,-0.046299,0.286003,0.302046,0.28021,,,,0.04,19260817.0,False,494.0
25.0,8.0,1.0,0.55,64.0,1.0,0.001,0.018649,-0.006785,-0.046159,0.285962,0.302183,0.280191,,,,0.04,19260817.0,False,495.0
25.0,8.0,1.0,0.4,256.0,1.0,0.001,0.018674,-0.006987,-0.046775,0.285958,0.302214,0.280274,,,,0.08,19260817.0,False,496.0
25.0,8.0,1.0,0.4,64.0,1.0,0.01,0.171389,0.018861,-0.014852,0.262767,0.29831,0.275967,,,,0.04,19260817.0,False,497.0
25.0,16.0,0.85,0.55,64.0,1.0,0.001,0.025198,-0.005924,-0.045633,0.285006,0.302054,0.280121,,,,5.41,19260817.0,False,498.0
25.0,16.0,0.85,0.4,256.0,1.0,0.001,0.025009,-0.007345,-0.046117,0.285034,0.302267,0.280186,,,,9.14,19260817.0,False,499.0
25.0,16.0,0.85,0.4,64.0,1.0,0.01,0.223327,0.008936,-0.023278,0.254399,0.299815,0.27711,,,,3.64,19260817.0,False,500.0
25.0,16.0,1.0,0.7,64.0,1.0,0.001,0.025222,-0.00673,-0.045918,0.285003,0.302175,0.280159,,,,5.96,19260817.0,False,501.0
25.0,16.0,1.0,0.55,256.0,1.0,0.001,0.025455,-0.007057,-0.045521,0.284969,0.302224,0.280106,,,,14.93,19260817.0,False,502.0
25.0,16.0,1.0,0.55,64.0,1.0,0.01,0.219971,0.009868,-0.030961,0.254948,0.299674,0.278149,,,,2.82,19260817.0,False,503.0
25.0,16.0,1.0,0.4,256.0,1.0,0.01,0.224425,0.017738,-0.03087,0.254219,0.29848,0.278136,,,,10.42,19260817.0,False,504.0
25.0,16.0,1.0,0.4,64.0,1.0,0.1,0.917589,0.054011,0.049917,0.082868,0.292917,0.267016,,,,4.17,19260817.0,False,505.0
200.0,8.0,0.4,0.4,256.0,1.0,1.0,0.99975,-0.029032,-0.473611,0.004565,0.305504,0.332543,,,,0.71,19260817.0,False,506.0
200.0,16.0,0.55,0.4,256.0,1.0,1.0,0.99975,0.094181,0.066778,0.004565,0.286631,0.264636,,,,83.37,19260817.0,False,507.0
200.0,16.0,0.4,0.55,256.0,1.0,1.0,0.99975,-0.081562,-0.412405,0.004565,0.313204,0.325563,,,,99.82,19260817.0,False,508.0
200.0,16.0,0.4,0.4,256.0,1.0,0.1,0.99975,0.021693,0.02977,0.004565,0.297879,0.269832,,,,93.03,19260817.0,False,509.0
200.0,8.0,1.0,0.4,64.0,0.01,0.001,0.19018,0.013535,-0.016756,0.259771,0.299118,0.276226,,,,0.23,19260817.0,False,510.0
200.0,16.0,0.85,0.4,64.0,0.01,0.001,0.303808,0.019035,-0.022709,0.240858,0.298283,0.277033,,,,25.24,19260817.0,False,511.0
200.0,16.0,1.0,0.55,64.0,0.01,0.001,0.307183,0.014692,-0.020734,0.240273,0.298943,0.276766,,,,30.73,19260817.0,False,512.0
200.0,16.0,1.0,0.4,64.0,0.1,0.001,0.286876,0.021333,-0.018282,0.243769,0.297934,0.276433,,,,26.74,19260817.0,False,513.0
200.0,16.0,1.0,0.4,64.0,0.01,0.01,0.972649,0.092021,0.032769,0.04774,0.286972,0.269415,,,,24.1,19260817.0,False,514.0
100.0,16.0,0.85,0.4,64.0,0.01,0.001,0.165894,0.007737,-0.035012,0.263637,0.299996,0.278695,,,,13.98,19260817.0,False,515.0
200.0,8.0,0.85,0.4,64.0,0.01,0.001,0.186848,0.014809,-0.022124,0.260305,0.298925,0.276954,,,,0.24,19260817.0,False,516.0
200.0,16.0,0.85,0.55,64.0,0.01,0.001,0.304777,0.023559,-0.021316,0.24069,0.297595,0.276844,,,,33.36,19260817.0,False,517.0
200.0,16.0,0.85,0.4,256.0,0.01,0.001,0.301615,0.020214,-0.022147,0.241237,0.298104,0.276957,,,,65.91,19260817.0,False,518.0
200.0,16.0,0.85,0.4,64.0,0.1,0.001,0.285953,0.016466,-0.023436,0.243927,0.298674,0.277132,,,,24.65,19260817.0,False,519.0
200.0,16.0,0.85,0.4,64.0,0.01,0.01,0.971559,0.099519,0.046635,0.048682,0.285785,0.267476,,,,23.43,19260817.0,False,520.0
100.0,16.0,1.0,0.4,256.0,0.01,0.001,0.165978,0.007249,-0.035223,0.263624,0.30007,0.278723,,,,35.1,19260817.0,False,521.0
200.0,8.0,1.0,0.4,256.0,0.01,0.001,0.190301,0.015173,-0.026339,0.259752,0.29887,0.277524,,,,0.67,19260817.0,False,522.0
200.0,16.0,1.0,0.55,256.0,0.01,0.001,0.307799,0.022403,-0.021881,0.240166,0.297771,0.276921,,,,99.13,19260817.0,False,523.0
200.0,16.0,1.0,0.4,256.0,0.1,0.001,0.286753,0.017744,-0.025397,0.24379,0.298479,0.277397,,,,65.97,19260817.0,False,524.0
200.0,16.0,1.0,0.4,256.0,0.01,0.01,0.972842,0.087396,-0.002028,0.047571,0.287702,0.274218,,,,69.48,19260817.0,False,525.0
100.0,16.0,1.0,0.4,64.0,0.1,0.001,0.156343,0.007837,-0.032393,0.265142,0.299981,0.278342,,,,13.3,19260817.0,False,526.0
200.0,8.0,1.0,0.4,64.0,0.1,0.001,0.182203,0.012347,-0.017997,0.261047,0.299298,0.276394,,,,0.23,19260817.0,False,527.0
200.0,16.0,1.0,0.55,64.0,0.1,0.001,0.289003,0.012673,-0.022112,0.243405,0.299249,0.276952,,,,30.86,19260817.0,False,528.0
