learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
0.01,800.0,0.25,2.0,96.0,0.4,0.968659,0.059264,-0.040118,0.051104,0.292103,0.279381,,,,0.44,42.0,1379.0
0.0001,800.0,0.25,2.0,48.0,0.4,0.050003,5.3e-05,-0.038534,0.281357,0.301155,0.279168,,,,0.41,42.0,1380.0
0.01,800.0,0.25,4.0,48.0,0.4,0.961461,0.101747,0.011285,0.056669,0.285431,0.27239,,,,0.38,42.0,1381.0
0.01,800.0,0.25,2.0,48.0,0.55,0.96704,0.027995,-0.000524,0.052407,0.296918,0.274012,,,,0.48,42.0,1382.0
0.1,800.0,0.25,64.0,48.0,1.0,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.17,42.0,1383.0
0.01,400.0,0.25,64.0,48.0,1.0,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.1,42.0,1384.0
0.01,800.0,0.4,64.0,48.0,1.0,0.409902,0.013003,0.008278,0.221747,0.299199,0.272804,,,,0.18,42.0,1385.0
0.01,800.0,0.25,32.0,48.0,1.0,0.546,0.044307,0.058818,0.194502,0.294416,0.265762,,,,0.18,42.0,1386.0
0.01,800.0,0.25,64.0,24.0,1.0,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.19,42.0,1387.0
0.01,800.0,0.25,64.0,96.0,1.0,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,1388.0
0.01,800.0,0.25,64.0,48.0,0.85,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,1389.0
0.1,400.0,0.25,64.0,48.0,1.0,-0.000461,-0.013328,-0.058497,0.288733,0.303164,0.281839,,,,0.08,42.0,1390.0
0.1,800.0,0.4,64.0,48.0,1.0,0.922289,-0.002974,-0.205556,0.080471,0.301611,0.30078,,,,0.19,42.0,1391.0
0.1,800.0,0.25,32.0,48.0,1.0,0.966215,-0.12183,-0.007044,0.053059,0.318982,0.274903,,,,0.18,42.0,1392.0
0.1,800.0,0.25,64.0,24.0,1.0,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.22,42.0,1393.0
0.1,800.0,0.25,64.0,96.0,1.0,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.18,42.0,1394.0
0.1,800.0,0.25,64.0,48.0,0.85,-2e-06,-0.009275,-0.048762,0.288667,0.302557,0.28054,,,,0.17,42.0,1395.0
0.0001,400.0,0.25,64.0,48.0,1.0,-0.0,-0.008967,-0.047982,0.288666,0.302511,0.280435,,,,0.08,42.0,1396.0
0.01,200.0,0.25,64.0,48.0,1.0,-0.000343,-0.012685,-0.057007,0.288716,0.303067,0.28164,,,,0.04,42.0,1397.0
0.01,400.0,0.4,64.0,48.0,1.0,0.251706,0.02351,-0.024885,0.249708,0.297602,0.277328,,,,0.15,42.0,1398.0
0.01,400.0,0.25,32.0,48.0,1.0,0.35993,0.0457,0.00944,0.230946,0.294201,0.272644,,,,0.09,42.0,1399.0
0.01,400.0,0.25,64.0,24.0,1.0,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,1400.0
0.01,400.0,0.25,64.0,96.0,1.0,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,1401.0
0.01,400.0,0.25,64.0,48.0,0.85,-1e-05,-0.008432,-0.046611,0.288668,0.30243,0.280252,,,,0.09,42.0,1402.0
0.0001,800.0,0.4,64.0,48.0,1.0,0.006604,-0.008445,-0.047174,0.287712,0.302432,0.280327,,,,0.18,42.0,1403.0
0.01,800.0,0.55,64.0,48.0,1.0,0.647873,0.027979,0.041573,0.171295,0.29692,0.268186,,,,0.21,42.0,1404.0
0.01,800.0,0.4,32.0,48.0,1.0,0.761769,0.040461,0.029272,0.140895,0.295008,0.269901,,,,0.29,42.0,1405.0
0.01,800.0,0.4,64.0,24.0,1.0,0.409902,0.013003,0.008278,0.221747,0.299199,0.272804,,,,0.21,42.0,1406.0
0.01,800.0,0.4,64.0,96.0,1.0,0.409902,0.013003,0.008278,0.221747,0.299199,0.272804,,,,0.19,42.0,1407.0
0.01,800.0,0.4,64.0,48.0,0.85,0.532988,0.028607,0.036023,0.19727,0.296824,0.268961,,,,0.37,42.0,1408.0
0.0001,800.0,0.25,32.0,48.0,1.0,0.010416,-0.007356,-0.045707,0.287159,0.302269,0.280131,,,,0.19,42.0,1409.0
0.01,800.0,0.25,16.0,48.0,1.0,0.789442,0.012358,0.064872,0.132459,0.299297,0.264906,,,,0.21,42.0,1410.0
0.01,800.0,0.25,32.0,24.0,1.0,0.546,0.044307,0.058818,0.194502,0.294416,0.265762,,,,0.18,42.0,1411.0
0.01,800.0,0.25,32.0,96.0,1.0,0.546,0.044307,0.058818,0.194502,0.294416,0.265762,,,,0.18,42.0,1412.0
0.01,800.0,0.25,32.0,48.0,0.85,0.634469,0.024096,-0.043098,0.174525,0.297513,0.279781,,,,0.31,42.0,1413.0
0.0001,800.0,0.25,64.0,24.0,1.0,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.17,42.0,1414.0
0.01,800.0,0.25,64.0,24.0,0.85,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,1415.0
0.0001,800.0,0.25,64.0,96.0,1.0,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.17,42.0,1416.0
0.01,800.0,0.25,64.0,192.0,1.0,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.18,42.0,1417.0
0.01,800.0,0.25,64.0,96.0,0.85,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,1418.0
0.0001,800.0,0.25,64.0,48.0,0.85,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.17,42.0,1419.0
0.01,800.0,0.25,64.0,48.0,0.7,-1e-05,-0.009589,-0.049549,0.288668,0.302604,0.280645,,,,0.17,42.0,1420.0
0.1,800.0,1.0,2.0,48.0,1.0,0.99975,-0.037161,-0.147128,0.004565,0.306708,0.293401,,,,0.31,42.0,1421.0
0.01,400.0,1.0,2.0,48.0,1.0,0.999428,0.039146,0.001264,0.006905,0.29521,0.273767,,,,0.17,42.0,1422.0
0.01,800.0,0.85,2.0,48.0,1.0,0.999749,0.066378,0.081282,0.004576,0.290996,0.262571,,,,0.33,42.0,1423.0
0.01,800.0,1.0,4.0,48.0,1.0,0.999721,0.05833,0.058461,0.00482,0.292248,0.265812,,,,0.31,42.0,1424.0
0.01,800.0,1.0,2.0,24.0,1.0,0.99975,0.038134,0.003994,0.004566,0.295365,0.273393,,,,0.36,42.0,1425.0
0.01,800.0,1.0,2.0,48.0,0.85,0.99975,-0.347384,-0.23858,0.004566,0.349581,0.304872,,,,3.07,42.0,1426.0
0.0001,400.0,1.0,2.0,48.0,1.0,0.076868,-0.001676,-0.039804,0.27735,0.301416,0.279339,,,,0.16,42.0,1427.0
0.1,400.0,1.0,2.0,48.0,1.0,0.99975,-0.037161,-0.147128,0.004565,0.306708,0.293401,,,,0.14,42.0,1428.0
0.01,200.0,1.0,2.0,48.0,1.0,0.981804,0.038746,0.000511,0.038939,0.295271,0.27387,,,,0.08,42.0,1429.0
0.01,400.0,0.85,2.0,48.0,1.0,0.998846,0.068134,0.080932,0.009805,0.290723,0.262621,,,,0.21,42.0,1430.0
0.01,400.0,1.0,4.0,48.0,1.0,0.998798,0.059524,0.058832,0.010009,0.292063,0.26576,,,,0.15,42.0,1431.0
0.01,400.0,1.0,2.0,24.0,1.0,0.999428,0.038819,0.004438,0.006905,0.29526,0.273332,,,,0.17,42.0,1432.0
0.01,400.0,1.0,2.0,96.0,1.0,0.999428,0.039146,0.001264,0.006905,0.29521,0.273767,,,,0.24,42.0,1433.0
0.01,400.0,1.0,2.0,48.0,0.85,0.999428,-0.334864,-0.225057,0.006905,0.347953,0.303203,,,,1.5,42.0,1434.0
0.0001,800.0,0.85,2.0,48.0,1.0,0.131208,0.003489,-0.033193,0.269063,0.300637,0.27845,,,,0.34,42.0,1435.0
0.1,800.0,0.85,2.0,48.0,1.0,0.999749,0.119716,0.0434,0.00457,0.282562,0.26793,,,,0.32,42.0,1436.0
0.01,800.0,0.7,2.0,48.0,1.0,0.999736,0.09056,0.051423,0.004686,0.287203,0.266804,,,,0.3,42.0,1437.0
0.01,800.0,0.85,4.0,48.0,1.0,0.999703,0.063814,0.027406,0.004971,0.291396,0.27016,,,,0.32,42.0,1438.0
0.01,800.0,0.85,2.0,24.0,1.0,0.999749,0.070711,0.061754,0.004577,0.29032,0.265347,,,,0.33,42.0,1439.0
0.01,800.0,0.85,2.0,96.0,1.0,0.999749,0.066378,0.081282,0.004576,0.290996,0.262571,,,,0.33,42.0,1440.0
0.01,800.0,0.85,2.0,48.0,0.85,0.999749,-0.087849,0.061335,0.004578,0.314113,0.265406,,,,2.62,42.0,1441.0
0.0001,800.0,1.0,4.0,48.0,1.0,0.13354,0.005122,-0.031212,0.268702,0.300391,0.278183,,,,0.35,42.0,1442.0
0.1,800.0,1.0,4.0,48.0,1.0,0.99975,-0.126218,-0.04473,0.004565,0.319605,0.28,,,,0.3,42.0,1443.0
0.01,800.0,1.0,8.0,48.0,1.0,0.999647,0.030802,0.035546,0.005427,0.296489,0.269027,,,,0.28,42.0,1444.0
0.01,800.0,1.0,4.0,24.0,1.0,0.999724,0.058624,0.058496,0.004793,0.292202,0.265807,,,,0.3,42.0,1445.0
0.01,800.0,1.0,4.0,96.0,1.0,0.999721,0.05833,0.058461,0.00482,0.292248,0.265812,,,,0.31,42.0,1446.0
0.01,800.0,1.0,4.0,48.0,0.85,0.99975,-0.321612,-0.159064,0.004567,0.346222,0.294924,,,,3.08,42.0,1447.0
0.0001,800.0,1.0,2.0,24.0,1.0,0.147826,0.005636,-0.031496,0.266477,0.300313,0.278221,,,,0.35,42.0,1448.0
0.1,800.0,1.0,2.0,24.0,1.0,0.99975,-0.037576,-0.1475,0.004565,0.306769,0.293449,,,,0.35,42.0,1449.0
0.01,800.0,1.0,2.0,12.0,1.0,0.99975,0.023801,0.05679,0.004568,0.297558,0.266048,,,,0.31,42.0,1450.0
0.01,800.0,1.0,2.0,24.0,0.85,0.99975,-0.347384,-0.23858,0.004566,0.349581,0.304872,,,,3.03,42.0,1451.0
1.0,800.0,1.0,2.0,3.0,1.0,0.99975,-0.666082,-0.329746,0.004565,0.388732,0.315893,,,,0.19,42.0,1452.0
10.0,400.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,42.0,1453.0
10.0,800.0,0.85,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1454.0
10.0,800.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,42.0,1455.0
10.0,800.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1456.0
10.0,800.0,1.0,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.79,42.0,1457.0
1.0,400.0,1.0,2.0,3.0,1.0,0.99975,-0.666082,-0.329746,0.004565,0.388732,0.315893,,,,0.09,42.0,1458.0
10.0,200.0,1.0,2.0,3.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.05,42.0,1459.0
10.0,400.0,0.85,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,42.0,1460.0
10.0,400.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1461.0
10.0,400.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1462.0
10.0,400.0,1.0,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.56,42.0,1463.0
1.0,800.0,0.85,2.0,3.0,1.0,0.999726,-0.668876,-0.475099,0.004779,0.389058,0.33271,,,,0.21,42.0,1464.0
10.0,800.0,0.7,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1465.0
10.0,800.0,0.85,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1466.0
10.0,800.0,0.85,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1467.0
10.0,800.0,0.85,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.77,42.0,1468.0
1.0,800.0,1.0,4.0,3.0,1.0,0.99975,-0.77955,-0.497571,0.004565,0.401751,0.335235,,,,0.19,42.0,1469.0
10.0,800.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,42.0,1470.0
10.0,800.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1471.0
10.0,800.0,1.0,4.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.79,42.0,1472.0
1.0,800.0,1.0,2.0,6.0,1.0,0.99975,-0.865338,-0.680781,0.004565,0.411321,0.35515,,,,0.21,42.0,1473.0
10.0,800.0,1.0,2.0,6.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.24,42.0,1474.0
1.0,800.0,1.0,2.0,3.0,0.85,0.99975,-0.66347,0.101623,0.004565,0.388427,0.259648,,,,1.25,42.0,1475.0
10.0,800.0,1.0,2.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.68,42.0,1476.0
0.1,800.0,1.0,2.0,3.0,1.0,0.999747,0.01614,-0.109871,0.004588,0.298723,0.288597,,,,0.2,42.0,1477.0
0.01,400.0,1.0,2.0,3.0,1.0,0.673643,0.051376,0.045237,0.164908,0.293325,0.267672,,,,0.1,42.0,1478.0
0.01,800.0,0.85,2.0,3.0,1.0,0.856525,0.016649,0.046668,0.109341,0.298646,0.267472,,,,0.21,42.0,1479.0
0.01,800.0,1.0,4.0,3.0,1.0,0.861384,0.042016,0.068515,0.107474,0.294769,0.264389,,,,0.19,42.0,1480.0
0.01,800.0,1.0,2.0,6.0,1.0,0.998478,0.043543,0.088389,0.011263,0.294534,0.261554,,,,0.25,42.0,1481.0
0.01,800.0,1.0,2.0,3.0,0.85,0.929192,-0.020108,0.029257,0.076814,0.304176,0.269903,,,,1.21,42.0,1482.0
0.0001,400.0,1.0,2.0,3.0,1.0,0.013637,-0.007132,-0.045825,0.286691,0.302235,0.280147,,,,0.09,42.0,1483.0
0.1,400.0,1.0,2.0,3.0,1.0,0.999093,0.019927,-0.104077,0.008693,0.298148,0.287843,,,,0.09,42.0,1484.0
0.01,200.0,1.0,2.0,3.0,1.0,0.457253,0.037241,0.016722,0.212664,0.295502,0.27164,,,,0.05,42.0,1485.0
0.01,400.0,0.85,2.0,3.0,1.0,0.668759,0.023732,0.026162,0.166138,0.297568,0.270333,,,,0.15,42.0,1486.0
0.01,400.0,1.0,4.0,3.0,1.0,0.67213,0.049197,0.04468,0.16529,0.293662,0.267751,,,,0.09,42.0,1487.0
0.01,400.0,1.0,2.0,6.0,1.0,0.969197,0.046313,0.095103,0.050663,0.294107,0.260589,,,,0.13,42.0,1488.0
0.01,400.0,1.0,2.0,3.0,0.85,0.794861,0.012946,0.056675,0.130744,0.299207,0.266064,,,,0.61,42.0,1489.0
0.0001,800.0,1.0,4.0,3.0,1.0,0.026877,-0.004918,-0.043248,0.284761,0.301903,0.279801,,,,0.19,42.0,1490.0
0.1,800.0,1.0,4.0,3.0,1.0,0.999729,-0.016317,-0.064235,0.004754,0.30361,0.282602,,,,0.19,42.0,1491.0
0.01,800.0,0.85,4.0,3.0,1.0,0.853691,0.038688,0.061383,0.110416,0.29528,0.2654,,,,0.25,42.0,1492.0
0.01,800.0,1.0,8.0,3.0,1.0,0.851151,0.04709,0.075334,0.11137,0.293987,0.26342,,,,0.19,42.0,1493.0
0.01,800.0,1.0,4.0,6.0,1.0,0.997697,0.026948,0.075753,0.013852,0.297078,0.26336,,,,0.25,42.0,1494.0
0.01,800.0,1.0,4.0,3.0,0.85,0.927987,-0.024587,0.040755,0.077464,0.304843,0.2683,,,,1.18,42.0,1495.0
0.0001,800.0,1.0,2.0,6.0,1.0,0.072543,0.000169,-0.037405,0.277999,0.301138,0.279017,,,,0.28,42.0,1496.0
0.1,800.0,1.0,2.0,6.0,1.0,0.99975,-0.103258,0.018119,0.004565,0.31633,0.271447,,,,0.22,42.0,1497.0
0.01,800.0,0.85,2.0,6.0,1.0,0.997768,0.029617,0.070752,0.013639,0.29667,0.264072,,,,0.26,42.0,1498.0
0.01,800.0,1.0,2.0,6.0,0.85,0.999421,-0.073836,0.023915,0.006947,0.312084,0.270645,,,,2.05,42.0,1499.0
1e-06,800.0,0.25,2.0,48.0,1.0,0.0005,-0.008926,-0.048012,0.288594,0.302504,0.280439,,,,0.22,42.0,1500.0
1e-08,400.0,0.25,2.0,48.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,1501.0
1e-08,800.0,0.4,2.0,48.0,1.0,8e-06,-0.008999,-0.048066,0.288665,0.302515,0.280447,,,,0.24,42.0,1502.0
1e-08,800.0,0.25,4.0,48.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.2,42.0,1503.0
1e-08,800.0,0.25,2.0,24.0,1.0,5e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.26,42.0,1504.0
1e-08,800.0,0.25,2.0,48.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.58,42.0,1505.0
0.0001,800.0,0.25,2.0,48.0,1.0,0.048683,-0.001788,-0.043022,0.281552,0.301432,0.279771,,,,0.21,42.0,1506.0
1e-06,400.0,0.25,2.0,48.0,1.0,0.000248,-0.008969,-0.048037,0.288631,0.302511,0.280443,,,,0.1,42.0,1507.0
1e-06,800.0,0.4,2.0,48.0,1.0,0.000763,-0.008906,-0.047972,0.288556,0.302501,0.280434,,,,0.24,42.0,1508.0
1e-06,800.0,0.25,4.0,48.0,1.0,0.000443,-0.008921,-0.048009,0.288602,0.302504,0.280439,,,,0.2,42.0,1509.0
1e-06,800.0,0.25,2.0,24.0,1.0,0.0005,-0.008926,-0.048012,0.288594,0.302504,0.280439,,,,0.21,42.0,1510.0
1e-06,800.0,0.25,2.0,96.0,1.0,0.0005,-0.008926,-0.048012,0.288594,0.302504,0.280439,,,,0.21,42.0,1511.0
1e-06,800.0,0.25,2.0,48.0,0.85,0.000511,-0.008895,-0.047964,0.288593,0.3025,0.280433,,,,0.6,42.0,1512.0
1e-08,200.0,0.25,2.0,48.0,1.0,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.05,42.0,1513.0
1e-08,400.0,0.4,2.0,48.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.12,42.0,1514.0
1e-08,400.0,0.25,4.0,48.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.14,42.0,1515.0
1e-08,400.0,0.25,2.0,24.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,1516.0
1e-08,400.0,0.25,2.0,96.0,1.0,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,1517.0
1e-08,400.0,0.25,2.0,48.0,0.85,3e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.32,42.0,1518.0
1e-08,800.0,0.55,2.0,48.0,1.0,1e-05,-0.008999,-0.048065,0.288665,0.302515,0.280447,,,,0.27,42.0,1519.0
1e-08,800.0,0.4,4.0,48.0,1.0,7e-06,-0.009,-0.048066,0.288665,0.302515,0.280447,,,,0.26,42.0,1520.0
1e-08,800.0,0.4,2.0,24.0,1.0,8e-06,-0.008999,-0.048066,0.288665,0.302515,0.280447,,,,0.24,42.0,1521.0
1e-08,800.0,0.4,2.0,96.0,1.0,8e-06,-0.008999,-0.048066,0.288665,0.302515,0.280447,,,,0.24,42.0,1522.0
1e-08,800.0,0.4,2.0,48.0,0.85,8e-06,-0.008999,-0.048065,0.288665,0.302515,0.280446,,,,1.03,42.0,1523.0
1e-08,800.0,0.25,8.0,48.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.21,42.0,1524.0
1e-08,800.0,0.25,4.0,24.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.21,42.0,1525.0
1e-08,800.0,0.25,4.0,96.0,1.0,4e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.21,42.0,1526.0
1e-08,800.0,0.25,4.0,48.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.53,42.0,1527.0
1e-08,800.0,0.25,2.0,24.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.7,42.0,1528.0
1e-08,800.0,0.25,2.0,96.0,0.85,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.59,42.0,1529.0
1e-08,800.0,0.25,2.0,48.0,0.7,5e-06,-0.008999,-0.048066,0.288666,0.302515,0.280447,,,,0.52,42.0,1530.0
1.0,800.0,0.25,2.0,48.0,1.0,-2.7366827095991696e+123,-4.470876723173882e+123,-5.0052807867648e+123,1.5101093760408077e+61,2.013716989638549e+61,1.9380726554303599e+61,,,,0.21,42.0,1531.0
10.0,400.0,0.25,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1532.0
10.0,800.0,0.4,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.23,42.0,1533.0
10.0,800.0,0.25,4.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1534.0
10.0,800.0,0.25,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1535.0
10.0,800.0,0.25,2.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.63,42.0,1536.0
1.0,400.0,0.25,2.0,48.0,1.0,-3.5962893632149585e+59,-6.042099350251894e+59,-9.832038397340863e+59,1.731105332307352e+29,2.3409709138841928e+29,2.71629925327568e+29,,,,0.11,42.0,1537.0
10.0,200.0,0.25,2.0,48.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.06,42.0,1538.0
10.0,400.0,0.4,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,42.0,1539.0
10.0,400.0,0.25,4.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1540.0
10.0,400.0,0.25,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,42.0,1541.0
10.0,400.0,0.25,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.13,42.0,1542.0
10.0,400.0,0.25,2.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.49,42.0,1543.0
1.0,800.0,0.4,2.0,48.0,1.0,-3.694562464453657e+44,-1.268943510365826e+45,-1.2528034622371997e+45,5.548526782502077e+21,1.072811032809927e+22,9.696104863169499e+21,,,,0.24,42.0,1544.0
10.0,800.0,0.55,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.26,42.0,1545.0
10.0,800.0,0.4,4.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.22,42.0,1546.0
10.0,800.0,0.4,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,42.0,1547.0
10.0,800.0,0.4,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,42.0,1548.0
10.0,800.0,0.4,2.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.22,42.0,1549.0
1.0,800.0,0.25,4.0,48.0,1.0,-1.6688879681905954e+101,-1.720831789225969e+101,-1.3117500898601895e+101,1.1792605539170312e+50,1.2493131082603445e+50,9.92159242853516e+49,,,,0.2,42.0,1550.0
10.0,800.0,0.25,8.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1551.0
10.0,800.0,0.25,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1552.0
10.0,800.0,0.25,4.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.22,42.0,1553.0
10.0,800.0,0.25,4.0,48.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.61,42.0,1554.0
1.0,800.0,0.25,2.0,24.0,1.0,-2.7366827095991696e+123,-4.470876723173882e+123,-5.0052807867648e+123,1.5101093760408077e+61,2.013716989638549e+61,1.9380726554303599e+61,,,,0.22,42.0,1555.0
10.0,800.0,0.25,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1556.0
10.0,800.0,0.25,2.0,24.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.57,42.0,1557.0
1.0,800.0,0.25,2.0,48.0,0.85,-1.1734492835275762e+91,-8.694810754635376e+90,-9.35646870138973e+90,9.888452733160718e+44,8.880392341092034e+44,8.379378649000843e+44,,,,0.73,42.0,1558.0
10.0,800.0,0.25,2.0,96.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.59,42.0,1559.0
10.0,800.0,0.25,2.0,48.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.53,42.0,1560.0
0.0001,25.0,0.25,2.0,48.0,0.25,0.001371,-0.008615,-0.047665,0.288468,0.302458,0.280393,,,,0.01,42.0,1561.0
0.1,25.0,0.25,2.0,48.0,0.25,0.628101,0.0392,-0.003848,0.176039,0.295201,0.274467,,,,0.01,42.0,1562.0
0.01,50.0,0.25,2.0,48.0,0.25,0.260018,0.027144,0.004317,0.248317,0.297048,0.273348,,,,0.02,42.0,1563.0
0.01,25.0,0.4,2.0,48.0,0.25,0.212587,0.024227,0.011296,0.256152,0.297493,0.272389,,,,0.02,42.0,1564.0
0.01,25.0,0.25,4.0,48.0,0.25,0.122854,-0.001954,-0.028339,0.270354,0.301457,0.277795,,,,0.01,42.0,1565.0
0.01,25.0,0.25,2.0,24.0,0.25,0.13256,0.01738,-0.026718,0.268854,0.298535,0.277576,,,,0.01,42.0,1566.0
0.01,25.0,0.25,2.0,96.0,0.25,0.13256,0.01738,-0.026718,0.268854,0.298535,0.277576,,,,0.01,42.0,1567.0
0.01,25.0,0.25,2.0,48.0,0.4,0.122106,0.00888,-0.028748,0.270469,0.299823,0.27785,,,,0.01,42.0,1568.0
1.0,25.0,0.25,2.0,48.0,0.25,-1558.755827,-1764.014757,-1797.368598,11.400515,12.652497,11.617032,,,,0.01,42.0,1569.0
0.1,50.0,0.25,2.0,48.0,0.25,0.860007,0.034553,-0.101711,0.108006,0.295915,0.287534,,,,0.02,42.0,1570.0
0.1,25.0,0.4,2.0,48.0,0.25,0.838021,0.023328,-0.110269,0.116178,0.29763,0.288649,,,,0.02,42.0,1571.0
0.1,25.0,0.25,4.0,48.0,0.25,0.658555,0.042792,-0.086344,0.168677,0.294649,0.285522,,,,0.01,42.0,1572.0
0.1,25.0,0.25,2.0,24.0,0.25,0.628101,0.0392,-0.003848,0.176039,0.295201,0.274467,,,,0.01,42.0,1573.0
