max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
6.0,4.0,8.0,100.0,1.0,25.0,0.970817,0.114303,-0.042094,0.049313,0.283429,0.279646,,,,0.49,19260817.0,-1.0,354.0
6.0,2.0,4.0,100.0,1.0,25.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,0.51,19260817.0,-1.0,355.0
6.0,2.0,8.0,100.0,0.1,25.0,0.866021,0.041377,-0.076464,0.105661,0.294867,0.284221,,,,0.56,19260817.0,-1.0,356.0
6.0,2.0,8.0,100.0,1.0,50.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,0.65,19260817.0,-1.0,357.0
4.0,8.0,8.0,100.0,1.0,25.0,0.956853,0.143451,0.108779,0.059961,0.278726,0.258612,,,,0.46,19260817.0,-1.0,358.0
4.0,4.0,4.0,100.0,1.0,25.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,0.48,19260817.0,-1.0,359.0
4.0,4.0,8.0,100.0,0.1,25.0,0.894781,0.05824,0.014774,0.093636,0.292262,0.271909,,,,0.41,19260817.0,-1.0,360.0
4.0,4.0,8.0,100.0,1.0,50.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,0.76,19260817.0,-1.0,361.0
4.0,2.0,4.0,100.0,0.1,25.0,0.850099,0.043894,-0.003617,0.111763,0.29448,0.274435,,,,0.45,19260817.0,-1.0,362.0
4.0,2.0,4.0,100.0,1.0,50.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,0.71,19260817.0,-1.0,363.0
4.0,2.0,8.0,100.0,0.1,50.0,0.836562,0.062485,0.020081,0.116701,0.291602,0.271176,,,,0.66,19260817.0,-1.0,364.0
4.0,2.0,8.0,100.0,1.0,100.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,1.22,19260817.0,-1.0,365.0
6.0,2.0,2.0,100.0,1.0,25.0,0.965242,0.122502,-0.047713,0.053817,0.282114,0.280399,,,,0.47,19260817.0,-1.0,366.0
4.0,4.0,2.0,100.0,1.0,25.0,0.951462,0.125466,0.118657,0.063597,0.281637,0.257175,,,,0.4,19260817.0,-1.0,367.0
4.0,2.0,2.0,100.0,0.1,25.0,0.806842,-0.002197,-0.081748,0.126868,0.301494,0.284917,,,,0.47,19260817.0,-1.0,368.0
64.0,2.0,2.0,100.0,1.0,25.0,0.958721,-0.635308,-0.083638,0.058649,0.385125,0.285166,,,,0.8,19260817.0,-1.0,369.0
6.0,4.0,2.0,100.0,1.0,25.0,0.970817,0.114593,-0.042094,0.049313,0.283383,0.279646,,,,0.45,19260817.0,-1.0,370.0
6.0,2.0,2.0,100.0,0.1,25.0,0.892358,0.014467,-0.082214,0.094708,0.298977,0.284979,,,,0.44,19260817.0,-1.0,371.0
6.0,2.0,2.0,100.0,1.0,50.0,0.965242,0.122502,-0.047713,0.053817,0.282114,0.280399,,,,0.61,19260817.0,-1.0,372.0
4.0,8.0,2.0,100.0,1.0,25.0,0.957755,0.147649,0.100263,0.059332,0.278043,0.259845,,,,0.4,19260817.0,-1.0,373.0
4.0,4.0,2.0,100.0,0.1,25.0,0.880875,-0.002451,-0.014168,0.099632,0.301532,0.275874,,,,0.39,19260817.0,-1.0,374.0
4.0,4.0,2.0,100.0,1.0,50.0,0.951463,0.125466,0.118657,0.063597,0.281637,0.257175,,,,0.6,19260817.0,-1.0,375.0
6.0,2.0,8.0,10000.0,1.0,200.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,1.77,19260817.0,-1.0,376.0
4.0,4.0,8.0,10000.0,1.0,200.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.58,19260817.0,-1.0,377.0
4.0,2.0,4.0,10000.0,1.0,200.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,1.56,19260817.0,-1.0,378.0
4.0,2.0,8.0,1000.0,1.0,200.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,1.59,19260817.0,-1.0,379.0
64.0,2.0,8.0,10000.0,1.0,200.0,0.958745,-0.628606,-0.083638,0.058632,0.384335,0.285166,,,,1.85,19260817.0,-1.0,380.0
6.0,4.0,8.0,10000.0,1.0,200.0,0.970817,0.114303,-0.042094,0.049313,0.283429,0.279646,,,,1.75,19260817.0,-1.0,381.0
6.0,2.0,4.0,10000.0,1.0,200.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,1.54,19260817.0,-1.0,382.0
6.0,2.0,8.0,1000.0,1.0,200.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,1.73,19260817.0,-1.0,383.0
6.0,2.0,8.0,10000.0,0.1,200.0,0.866157,0.041354,-0.077446,0.105607,0.29487,0.28435,,,,2.06,19260817.0,-1.0,384.0
6.0,2.0,8.0,10000.0,1.0,100.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,1.26,19260817.0,-1.0,385.0
4.0,8.0,8.0,10000.0,1.0,200.0,0.956853,0.143451,0.108779,0.059961,0.278726,0.258612,,,,1.64,19260817.0,-1.0,386.0
4.0,4.0,4.0,10000.0,1.0,200.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.48,19260817.0,-1.0,387.0
4.0,4.0,8.0,1000.0,1.0,200.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.73,19260817.0,-1.0,388.0
4.0,4.0,8.0,10000.0,0.1,200.0,0.902098,0.055904,0.019529,0.090322,0.292624,0.271252,,,,1.78,19260817.0,-1.0,389.0
4.0,4.0,8.0,10000.0,1.0,100.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.39,19260817.0,-1.0,390.0
4.0,2.0,4.0,10000.0,0.1,200.0,0.874401,0.050009,0.01995,0.102303,0.293536,0.271194,,,,1.77,19260817.0,-1.0,391.0
4.0,2.0,4.0,10000.0,1.0,100.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,0.96,19260817.0,-1.0,392.0
4.0,2.0,8.0,1000.0,0.1,200.0,0.838978,0.063245,0.03368,0.115835,0.291484,0.269288,,,,2.13,19260817.0,-1.0,393.0
4.0,2.0,8.0,1000.0,1.0,100.0,0.953182,0.123077,0.118657,0.06246,0.282022,0.257175,,,,1.43,19260817.0,-1.0,394.0
6.0,2.0,2.0,10000.0,1.0,200.0,0.965242,0.122502,-0.047713,0.053817,0.282114,0.280399,,,,1.43,19260817.0,-1.0,395.0
4.0,4.0,2.0,10000.0,1.0,200.0,0.951463,0.125466,0.118657,0.063597,0.281637,0.257175,,,,1.58,19260817.0,-1.0,396.0
4.0,2.0,2.0,10000.0,0.1,200.0,0.884572,-0.004434,-0.007574,0.098074,0.30183,0.274976,,,,1.57,19260817.0,-1.0,397.0
64.0,2.0,2.0,10000.0,1.0,200.0,0.958721,-0.635308,-0.083638,0.058649,0.385125,0.285166,,,,1.67,19260817.0,-1.0,398.0
6.0,4.0,2.0,10000.0,1.0,200.0,0.970817,0.114593,-0.042094,0.049313,0.283383,0.279646,,,,1.58,19260817.0,-1.0,399.0
6.0,2.0,2.0,10000.0,0.1,200.0,0.894184,0.013174,-0.083244,0.093901,0.299173,0.285114,,,,2.37,19260817.0,-1.0,400.0
6.0,2.0,2.0,10000.0,1.0,100.0,0.965242,0.122502,-0.047713,0.053817,0.282114,0.280399,,,,1.23,19260817.0,-1.0,401.0
4.0,8.0,2.0,10000.0,1.0,200.0,0.957755,0.147649,0.100263,0.059332,0.278043,0.259845,,,,1.22,19260817.0,-1.0,402.0
4.0,4.0,2.0,10000.0,0.1,200.0,0.884353,-0.004352,-0.007554,0.098167,0.301818,0.274973,,,,1.43,19260817.0,-1.0,403.0
4.0,4.0,2.0,10000.0,1.0,100.0,0.951463,0.125466,0.118657,0.063597,0.281637,0.257175,,,,0.9,19260817.0,-1.0,404.0
6.0,2.0,8.0,100.0,1.0,200.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,2.03,19260817.0,-1.0,405.0
4.0,4.0,8.0,100.0,1.0,200.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.72,19260817.0,-1.0,406.0
64.0,2.0,8.0,100.0,1.0,200.0,0.958745,-0.628606,-0.083638,0.058632,0.384335,0.285166,,,,1.93,19260817.0,-1.0,407.0
6.0,4.0,8.0,100.0,1.0,200.0,0.970817,0.114303,-0.042094,0.049313,0.283429,0.279646,,,,1.71,19260817.0,-1.0,408.0
6.0,2.0,8.0,100.0,0.1,200.0,0.866157,0.041354,-0.077446,0.105607,0.29487,0.28435,,,,2.24,19260817.0,-1.0,409.0
6.0,2.0,8.0,100.0,1.0,100.0,0.965293,0.122502,-0.047713,0.053778,0.282114,0.280399,,,,1.26,19260817.0,-1.0,410.0
4.0,8.0,8.0,100.0,1.0,200.0,0.956853,0.143451,0.108779,0.059961,0.278726,0.258612,,,,1.86,19260817.0,-1.0,411.0
4.0,4.0,8.0,100.0,0.1,200.0,0.902098,0.055904,0.019529,0.090322,0.292624,0.271252,,,,2.39,19260817.0,-1.0,412.0
4.0,4.0,8.0,100.0,1.0,100.0,0.953199,0.123077,0.118657,0.062449,0.282022,0.257175,,,,1.18,19260817.0,-1.0,413.0
6.0,8.0,4.0,100.0,1.0,200.0,0.970817,0.114303,-0.042094,0.049313,0.283429,0.279646,,,,1.48,19260817.0,-1.0,414.0
4.0,16.0,4.0,100.0,1.0,200.0,0.963812,0.095598,0.125576,0.054913,0.286407,0.256163,,,,1.45,19260817.0,-1.0,415.0
4.0,8.0,4.0,1000.0,1.0,200.0,0.956869,0.143451,0.108779,0.059951,0.278726,0.258612,,,,1.35,19260817.0,-1.0,416.0
4.0,8.0,4.0,100.0,0.1,200.0,0.841101,0.068067,0.043744,0.115069,0.290733,0.267882,,,,1.72,19260817.0,-1.0,417.0
4.0,8.0,4.0,100.0,1.0,100.0,0.956869,0.143451,0.108779,0.059951,0.278726,0.258612,,,,1.29,19260817.0,-1.0,418.0
6.0,8.0,2.0,1000.0,1.0,200.0,0.970817,0.114593,-0.042094,0.049313,0.283383,0.279646,,,,1.39,19260817.0,-1.0,419.0
4.0,16.0,2.0,1000.0,1.0,200.0,0.963808,0.089841,0.125576,0.054917,0.287317,0.256163,,,,1.38,19260817.0,-1.0,420.0
4.0,8.0,2.0,1000.0,0.1,200.0,0.6895,0.058344,0.046825,0.160852,0.292246,0.26745,,,,1.53,19260817.0,-1.0,421.0
4.0,8.0,2.0,1000.0,1.0,100.0,0.957755,0.147649,0.100263,0.059332,0.278043,0.259845,,,,0.5,19260817.0,-1.0,422.0
6.0,8.0,2.0,100.0,1.0,100.0,0.970817,0.114593,-0.042094,0.049313,0.283383,0.279646,,,,0.98,19260817.0,-1.0,423.0
4.0,16.0,2.0,100.0,1.0,100.0,0.963808,0.089841,0.125576,0.054917,0.287317,0.256163,,,,1.08,19260817.0,-1.0,424.0
4.0,8.0,2.0,100.0,0.1,100.0,0.689465,0.058669,0.046729,0.160861,0.292195,0.267463,,,,0.87,19260817.0,-1.0,425.0
4.0,8.0,2.0,100.0,1.0,50.0,0.957755,0.147649,0.100263,0.059332,0.278043,0.259845,,,,0.56,19260817.0,-1.0,426.0
