n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
800.0,3.0,0.4,0.55,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,992.0
800.0,3.0,0.4,0.55,0.1,1.0,0.921824,-16.553919,-30.297312,0.080711,1.261796,1.532531,,,,0.37,19260817.0,-1.0,993.0
800.0,3.0,0.4,0.4,0.01,1.0,0.991852,-18.490886,-12.602746,0.026057,1.32959,1.010344,,,,0.38,19260817.0,-1.0,994.0
400.0,192.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,19260817.0,-1.0,995.0
800.0,96.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,996.0
800.0,192.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,997.0
800.0,192.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,998.0
800.0,192.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,19260817.0,-1.0,999.0
800.0,192.0,0.4,0.4,1e-08,1.0,0.998837,-3.376062,-3.937074,0.009846,0.630005,0.608682,,,,0.67,19260817.0,-1.0,1000.0
200.0,192.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,19260817.0,-1.0,1001.0
400.0,96.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,19260817.0,-1.0,1002.0
400.0,192.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,19260817.0,-1.0,1003.0
400.0,192.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,19260817.0,-1.0,1004.0
400.0,192.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,19260817.0,-1.0,1005.0
400.0,192.0,0.4,0.4,1e-08,1.0,0.998998,-3.208779,-4.107953,0.009139,0.617846,0.619126,,,,0.34,19260817.0,-1.0,1006.0
800.0,48.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1007.0
800.0,96.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1008.0
800.0,96.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,19260817.0,-1.0,1009.0
800.0,96.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1010.0
800.0,96.0,0.4,0.4,1e-08,1.0,0.998837,-3.376062,-3.937074,0.009846,0.630005,0.608682,,,,0.68,19260817.0,-1.0,1011.0
800.0,192.0,0.7,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,1012.0
800.0,192.0,0.55,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1013.0
800.0,192.0,0.55,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1014.0
800.0,192.0,0.55,0.4,1e-08,1.0,0.999734,-2.256166,-2.074113,0.004706,0.543445,0.480304,,,,0.96,19260817.0,-1.0,1015.0
800.0,192.0,0.4,0.7,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,19260817.0,-1.0,1016.0
800.0,192.0,0.4,0.55,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1017.0
800.0,192.0,0.4,0.55,1e-08,1.0,0.999337,-6.641283,-4.896433,0.007431,0.832502,0.665197,,,,0.7,19260817.0,-1.0,1018.0
800.0,192.0,0.4,0.4,0.0001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,19260817.0,-1.0,1019.0
800.0,192.0,0.4,0.4,1e-06,1.0,0.998837,-3.376062,-3.937074,0.009846,0.630005,0.608682,,,,0.65,19260817.0,-1.0,1020.0
400.0,192.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,19260817.0,-1.0,1021.0
800.0,96.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1022.0
800.0,192.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1023.0
800.0,192.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.32,19260817.0,-1.0,1024.0
800.0,192.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.34,19260817.0,-1.0,1025.0
800.0,192.0,0.4,0.4,0.1,1.0,0.924438,-17.291663,-14.86009,0.07935,1.288038,1.09096,,,,0.63,19260817.0,-1.0,1026.0
200.0,192.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,19260817.0,-1.0,1027.0
400.0,96.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,19260817.0,-1.0,1028.0
400.0,192.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,19260817.0,-1.0,1029.0
400.0,192.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,19260817.0,-1.0,1030.0
400.0,192.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,19260817.0,-1.0,1031.0
400.0,192.0,0.4,0.4,0.1,1.0,0.899556,-17.992204,-15.64203,0.091487,1.312471,1.117529,,,,0.31,19260817.0,-1.0,1032.0
800.0,48.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,1033.0
800.0,96.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1034.0
800.0,96.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,1035.0
800.0,96.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1036.0
800.0,96.0,0.4,0.4,0.1,1.0,0.924438,-17.291663,-14.86009,0.07935,1.288038,1.09096,,,,0.79,19260817.0,-1.0,1037.0
800.0,192.0,0.7,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.34,19260817.0,-1.0,1038.0
800.0,192.0,0.55,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,1039.0
800.0,192.0,0.55,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,19260817.0,-1.0,1040.0
800.0,192.0,0.55,0.4,0.1,1.0,0.935215,-1.848092,-0.785977,0.073474,0.508252,0.366095,,,,0.77,19260817.0,-1.0,1041.0
800.0,192.0,0.4,0.7,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1042.0
800.0,192.0,0.4,0.55,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1043.0
800.0,192.0,0.4,0.55,0.1,1.0,0.93493,-6.617992,-8.038699,0.073636,0.831232,0.823586,,,,0.68,19260817.0,-1.0,1044.0
800.0,192.0,0.4,0.4,0.01,1.0,0.992261,-2.535445,-9.373643,0.025394,0.566271,0.882311,,,,0.65,19260817.0,-1.0,1045.0
400.0,3.0,0.4,1.0,1e-08,0.0001,0.021328,-0.00418,-0.047336,0.285571,0.301792,0.280349,,,,0.25,19260817.0,-1.0,1046.0
800.0,6.0,0.4,1.0,1e-08,0.0001,0.057898,0.004854,-0.039804,0.280185,0.300432,0.279339,,,,0.62,19260817.0,-1.0,1047.0
800.0,3.0,0.55,1.0,1e-08,0.0001,0.04745,0.00278,-0.041283,0.281734,0.300744,0.279538,,,,0.45,19260817.0,-1.0,1048.0
800.0,3.0,0.4,0.85,1e-08,0.0001,0.041384,0.001559,-0.042108,0.28263,0.300929,0.279648,,,,0.4,19260817.0,-1.0,1049.0
800.0,3.0,0.4,1.0,1e-06,0.0001,0.042122,0.00219,-0.041757,0.282521,0.300833,0.279601,,,,0.42,19260817.0,-1.0,1050.0
800.0,3.0,0.4,1.0,1e-08,0.001,0.329697,0.074723,0.026398,0.236337,0.289693,0.2703,,,,0.41,19260817.0,-1.0,1051.0
400.0,6.0,0.4,1.0,1e-08,0.0001,0.029446,-0.002905,-0.046,0.284385,0.3016,0.28017,,,,0.3,19260817.0,-1.0,1052.0
800.0,12.0,0.4,1.0,1e-08,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,0.72,19260817.0,-1.0,1053.0
800.0,6.0,0.55,1.0,1e-08,0.0001,0.074405,0.007574,-0.038296,0.27772,0.300021,0.279136,,,,0.71,19260817.0,-1.0,1054.0
800.0,6.0,0.4,0.85,1e-08,0.0001,0.057815,0.004453,-0.03974,0.280197,0.300492,0.27933,,,,0.61,19260817.0,-1.0,1055.0
800.0,6.0,0.4,1.0,1e-06,0.0001,0.057898,0.004854,-0.039804,0.280185,0.300432,0.279339,,,,0.6,19260817.0,-1.0,1056.0
800.0,6.0,0.4,1.0,1e-08,0.001,0.433145,0.087926,0.034583,0.217336,0.287619,0.269162,,,,0.69,19260817.0,-1.0,1057.0
400.0,3.0,0.55,1.0,1e-08,0.0001,0.024301,-0.003784,-0.047102,0.285137,0.301733,0.280318,,,,0.24,19260817.0,-1.0,1058.0
800.0,3.0,0.7,1.0,1e-08,0.0001,0.050336,0.003955,-0.041294,0.281307,0.300567,0.279539,,,,0.48,19260817.0,-1.0,1059.0
800.0,3.0,0.55,0.85,1e-08,0.0001,0.04595,0.002244,-0.042129,0.281956,0.300825,0.279651,,,,0.44,19260817.0,-1.0,1060.0
800.0,3.0,0.55,1.0,1e-06,0.0001,0.04745,0.00278,-0.041283,0.281734,0.300744,0.279538,,,,0.44,19260817.0,-1.0,1061.0
800.0,3.0,0.55,1.0,1e-08,0.001,0.361497,0.074926,0.029848,0.230663,0.289661,0.269821,,,,0.44,19260817.0,-1.0,1062.0
400.0,3.0,0.4,0.85,1e-08,0.0001,0.020918,-0.004363,-0.047509,0.285631,0.30182,0.280372,,,,0.2,19260817.0,-1.0,1063.0
800.0,3.0,0.4,0.85,1e-06,0.0001,0.041384,0.001559,-0.042108,0.28263,0.300929,0.279648,,,,0.43,19260817.0,-1.0,1064.0
800.0,3.0,0.4,0.85,1e-08,0.001,0.324393,0.072409,0.019044,0.23727,0.290055,0.271319,,,,0.4,19260817.0,-1.0,1065.0
400.0,3.0,0.4,1.0,1e-06,0.0001,0.021328,-0.00418,-0.047336,0.285571,0.301792,0.280349,,,,0.21,19260817.0,-1.0,1066.0
800.0,3.0,0.4,1.0,0.0001,0.0001,0.042122,0.00219,-0.041757,0.282521,0.300833,0.279601,,,,0.41,19260817.0,-1.0,1067.0
800.0,3.0,0.4,1.0,1e-06,0.001,0.329697,0.074723,0.026398,0.236337,0.289693,0.2703,,,,0.42,19260817.0,-1.0,1068.0
400.0,3.0,0.4,1.0,1e-08,0.001,0.188204,0.044361,-0.005094,0.260088,0.294408,0.274637,,,,0.2,19260817.0,-1.0,1069.0
800.0,3.0,0.4,1.0,1e-08,0.01,0.925366,0.110327,0.058493,0.078861,0.284065,0.265808,,,,0.41,19260817.0,-1.0,1070.0
400.0,3.0,0.4,1.0,0.1,0.0001,0.021072,-0.004259,-0.047409,0.285609,0.301804,0.280359,,,,0.24,19260817.0,-1.0,1071.0
800.0,6.0,0.4,1.0,0.1,0.0001,0.054148,0.004402,-0.040511,0.280742,0.3005,0.279434,,,,0.61,19260817.0,-1.0,1072.0
800.0,3.0,0.55,1.0,0.1,0.0001,0.047199,0.002731,-0.041375,0.281772,0.300752,0.27955,,,,0.45,19260817.0,-1.0,1073.0
800.0,3.0,0.4,0.85,0.1,0.0001,0.040941,0.001539,-0.042233,0.282695,0.300932,0.279665,,,,0.4,19260817.0,-1.0,1074.0
800.0,3.0,0.4,1.0,0.01,0.0001,0.042111,0.002235,-0.041762,0.282523,0.300827,0.279602,,,,0.41,19260817.0,-1.0,1075.0
800.0,3.0,0.4,1.0,0.1,0.001,0.324454,0.073701,0.023837,0.23726,0.289853,0.270656,,,,0.41,19260817.0,-1.0,1076.0
400.0,6.0,0.4,1.0,0.1,0.0001,0.027503,-0.00314,-0.046384,0.284669,0.301636,0.280222,,,,0.33,19260817.0,-1.0,1077.0
800.0,12.0,0.4,1.0,0.1,0.0001,0.054345,0.004484,-0.040435,0.280713,0.300487,0.279424,,,,0.72,19260817.0,-1.0,1078.0
800.0,6.0,0.55,1.0,0.1,0.0001,0.070018,0.006826,-0.038896,0.278377,0.300134,0.279217,,,,0.83,19260817.0,-1.0,1079.0
800.0,6.0,0.4,0.85,0.1,0.0001,0.053964,0.004048,-0.040481,0.28077,0.300553,0.27943,,,,0.58,19260817.0,-1.0,1080.0
800.0,6.0,0.4,1.0,0.01,0.0001,0.057783,0.004883,-0.040018,0.280202,0.300427,0.279368,,,,0.61,19260817.0,-1.0,1081.0
800.0,6.0,0.4,1.0,0.1,0.001,0.401003,0.083692,0.032261,0.223413,0.288285,0.269485,,,,0.61,19260817.0,-1.0,1082.0
400.0,3.0,0.55,1.0,0.1,0.0001,0.024175,-0.003788,-0.04711,0.285156,0.301733,0.280319,,,,0.22,19260817.0,-1.0,1083.0
800.0,3.0,0.7,1.0,0.1,0.0001,0.050168,0.003845,-0.041291,0.281332,0.300584,0.279539,,,,0.51,19260817.0,-1.0,1084.0
800.0,3.0,0.55,0.85,0.1,0.0001,0.045657,0.002164,-0.042246,0.282,0.300837,0.279667,,,,0.44,19260817.0,-1.0,1085.0
800.0,3.0,0.55,1.0,0.01,0.0001,0.047442,0.002777,-0.041293,0.281736,0.300745,0.279539,,,,0.44,19260817.0,-1.0,1086.0
800.0,3.0,0.55,1.0,0.1,0.001,0.358717,0.075452,0.02939,0.231164,0.289579,0.269885,,,,0.43,19260817.0,-1.0,1087.0
400.0,3.0,0.4,0.85,0.1,0.0001,0.020704,-0.004439,-0.047558,0.285663,0.301831,0.280379,,,,0.2,19260817.0,-1.0,1088.0
800.0,3.0,0.4,0.85,0.01,0.0001,0.041375,0.001605,-0.042118,0.282632,0.300922,0.27965,,,,0.41,19260817.0,-1.0,1089.0
800.0,3.0,0.4,0.85,0.1,0.001,0.319751,0.07258,0.018715,0.238084,0.290028,0.271365,,,,0.43,19260817.0,-1.0,1090.0
400.0,3.0,0.4,1.0,0.01,0.0001,0.021324,-0.004172,-0.047329,0.285572,0.301791,0.280348,,,,0.2,19260817.0,-1.0,1091.0
800.0,3.0,0.4,1.0,0.01,0.001,0.329733,0.074777,0.026619,0.236331,0.289684,0.27027,,,,0.41,19260817.0,-1.0,1092.0
400.0,3.0,0.4,1.0,0.1,0.001,0.185261,0.043114,-0.005456,0.260559,0.2946,0.274687,,,,0.21,19260817.0,-1.0,1093.0
800.0,3.0,0.4,1.0,0.1,0.01,0.845622,0.10072,0.075425,0.11342,0.285594,0.263407,,,,0.42,19260817.0,-1.0,1094.0
400.0,3.0,1.0,0.4,1e-08,0.0001,0.021949,-0.004458,-0.047358,0.285481,0.301834,0.280352,,,,0.19,19260817.0,-1.0,1095.0
800.0,6.0,1.0,0.4,1e-08,0.0001,0.098773,0.008041,-0.034861,0.27404,0.29995,0.278674,,,,0.84,19260817.0,-1.0,1096.0
800.0,3.0,0.85,0.4,1e-08,0.0001,0.042705,0.000475,-0.044508,0.282435,0.301092,0.27997,,,,0.55,19260817.0,-1.0,1097.0
800.0,3.0,1.0,0.55,1e-08,0.0001,0.047952,0.000925,-0.040204,0.28166,0.301024,0.279393,,,,0.48,19260817.0,-1.0,1098.0
800.0,3.0,1.0,0.4,1e-06,0.0001,0.043418,0.001862,-0.042221,0.28233,0.300883,0.279664,,,,0.39,19260817.0,-1.0,1099.0
800.0,3.0,1.0,0.4,1e-08,0.001,0.330455,0.068787,0.008563,0.236203,0.290621,0.272765,,,,0.39,19260817.0,-1.0,1100.0
400.0,6.0,1.0,0.4,1e-08,0.0001,0.050758,-0.001099,-0.043766,0.281245,0.301329,0.279871,,,,0.32,19260817.0,-1.0,1101.0
800.0,12.0,1.0,0.4,1e-08,0.0001,0.118631,0.009939,-0.033745,0.271004,0.299663,0.278524,,,,0.97,19260817.0,-1.0,1102.0
800.0,6.0,0.85,0.4,1e-08,0.0001,0.089547,0.006823,-0.038846,0.275439,0.300134,0.27921,,,,0.61,19260817.0,-1.0,1103.0
800.0,6.0,1.0,0.55,1e-08,0.0001,0.103997,0.008022,-0.032641,0.273244,0.299953,0.278375,,,,0.68,19260817.0,-1.0,1104.0
800.0,6.0,1.0,0.4,1e-06,0.0001,0.098773,0.008041,-0.034861,0.27404,0.29995,0.278674,,,,0.65,19260817.0,-1.0,1105.0
800.0,6.0,1.0,0.4,1e-08,0.001,0.631802,0.086657,0.034617,0.175161,0.287819,0.269157,,,,0.64,19260817.0,-1.0,1106.0
400.0,3.0,0.85,0.4,1e-08,0.0001,0.02172,-0.005146,-0.048441,0.285514,0.301937,0.280497,,,,0.21,19260817.0,-1.0,1107.0
800.0,3.0,0.85,0.55,1e-08,0.0001,0.045921,0.001525,-0.043283,0.281961,0.300934,0.279806,,,,0.45,19260817.0,-1.0,1108.0
800.0,3.0,0.85,0.4,1e-06,0.0001,0.042705,0.000475,-0.044508,0.282435,0.301092,0.27997,,,,0.39,19260817.0,-1.0,1109.0
800.0,3.0,0.85,0.4,1e-08,0.001,0.3351,0.063302,0.006213,0.235383,0.291475,0.273088,,,,0.39,19260817.0,-1.0,1110.0
400.0,3.0,1.0,0.55,1e-08,0.0001,0.024325,-0.004666,-0.046454,0.285134,0.301865,0.280231,,,,0.21,19260817.0,-1.0,1111.0
800.0,3.0,1.0,0.7,1e-08,0.0001,0.050803,-0.001083,-0.03758,0.281238,0.301326,0.27904,,,,0.44,19260817.0,-1.0,1112.0
800.0,3.0,1.0,0.55,1e-06,0.0001,0.047952,0.000925,-0.040204,0.28166,0.301024,0.279393,,,,0.41,19260817.0,-1.0,1113.0
800.0,3.0,1.0,0.55,1e-08,0.001,0.340332,0.05232,0.012269,0.234455,0.293179,0.272255,,,,0.44,19260817.0,-1.0,1114.0
400.0,3.0,1.0,0.4,1e-06,0.0001,0.021949,-0.004458,-0.047358,0.285481,0.301834,0.280352,,,,0.2,19260817.0,-1.0,1115.0
800.0,3.0,1.0,0.4,0.0001,0.0001,0.043418,0.001862,-0.042221,0.28233,0.300883,0.279664,,,,0.4,19260817.0,-1.0,1116.0
800.0,3.0,1.0,0.4,1e-06,0.001,0.330455,0.068787,0.008563,0.236203,0.290621,0.272765,,,,0.42,19260817.0,-1.0,1117.0
400.0,3.0,1.0,0.4,1e-08,0.001,0.191302,0.040694,-0.007917,0.259591,0.294972,0.275022,,,,0.2,19260817.0,-1.0,1118.0
800.0,3.0,1.0,0.4,1e-08,0.01,0.929888,0.072264,0.022914,0.076435,0.290078,0.270784,,,,0.4,19260817.0,-1.0,1119.0
400.0,3.0,1.0,0.4,0.1,0.0001,0.02178,-0.004606,-0.047331,0.285505,0.301856,0.280348,,,,0.29,19260817.0,-1.0,1120.0
800.0,6.0,1.0,0.4,0.1,0.0001,0.094542,0.006997,-0.035316,0.274682,0.300108,0.278735,,,,0.63,19260817.0,-1.0,1121.0
800.0,3.0,0.85,0.4,0.1,0.0001,0.042435,0.000339,-0.04445,0.282475,0.301112,0.279962,,,,0.39,19260817.0,-1.0,1122.0
800.0,3.0,1.0,0.55,0.1,0.0001,0.047552,0.000277,-0.040093,0.281719,0.301122,0.279378,,,,0.42,19260817.0,-1.0,1123.0
800.0,3.0,1.0,0.4,0.01,0.0001,0.043417,0.001866,-0.042221,0.28233,0.300882,0.279664,,,,0.39,19260817.0,-1.0,1124.0
800.0,3.0,1.0,0.4,0.1,0.001,0.327795,0.065019,0.007727,0.236672,0.291208,0.27288,,,,0.4,19260817.0,-1.0,1125.0
400.0,6.0,1.0,0.4,0.1,0.0001,0.048592,-0.001599,-0.043958,0.281566,0.301404,0.279896,,,,0.46,19260817.0,-1.0,1126.0
800.0,12.0,1.0,0.4,0.1,0.0001,0.10853,0.008221,-0.034001,0.272552,0.299923,0.278558,,,,1.37,19260817.0,-1.0,1127.0
800.0,6.0,0.85,0.4,0.1,0.0001,0.085179,0.005989,-0.039575,0.276099,0.30026,0.279308,,,,0.62,19260817.0,-1.0,1128.0
800.0,6.0,1.0,0.55,0.1,0.0001,0.09939,0.006108,-0.032849,0.273946,0.300242,0.278403,,,,0.73,19260817.0,-1.0,1129.0
800.0,6.0,1.0,0.4,0.01,0.0001,0.098645,0.008125,-0.034996,0.274059,0.299937,0.278692,,,,0.62,19260817.0,-1.0,1130.0
800.0,6.0,1.0,0.4,0.1,0.001,0.598055,0.077862,0.036754,0.183012,0.289201,0.268859,,,,0.63,19260817.0,-1.0,1131.0
400.0,3.0,0.85,0.4,0.1,0.0001,0.021583,-0.005202,-0.048412,0.285534,0.301946,0.280493,,,,0.19,19260817.0,-1.0,1132.0
800.0,3.0,0.85,0.55,0.1,0.0001,0.045697,0.001344,-0.043267,0.281994,0.300961,0.279804,,,,0.46,19260817.0,-1.0,1133.0
800.0,3.0,0.85,0.4,0.01,0.0001,0.042701,0.000489,-0.044506,0.282436,0.30109,0.27997,,,,0.39,19260817.0,-1.0,1134.0
800.0,3.0,0.85,0.4,0.1,0.001,0.332649,0.06289,0.00657,0.235816,0.29154,0.273039,,,,0.41,19260817.0,-1.0,1135.0
400.0,3.0,1.0,0.55,0.1,0.0001,0.024114,-0.005018,-0.046382,0.285165,0.301918,0.280221,,,,0.21,19260817.0,-1.0,1136.0
800.0,3.0,1.0,0.7,0.1,0.0001,0.050508,-0.002052,-0.037473,0.281282,0.301472,0.279026,,,,0.44,19260817.0,-1.0,1137.0
800.0,3.0,1.0,0.55,0.01,0.0001,0.047952,0.000925,-0.040204,0.28166,0.301024,0.279393,,,,0.45,19260817.0,-1.0,1138.0
800.0,3.0,1.0,0.55,0.1,0.001,0.339106,0.04724,0.005869,0.234672,0.293964,0.273135,,,,0.43,19260817.0,-1.0,1139.0
400.0,3.0,1.0,0.4,0.01,0.0001,0.021948,-0.004456,-0.047358,0.285481,0.301834,0.280352,,,,0.22,19260817.0,-1.0,1140.0
800.0,3.0,1.0,0.4,0.01,0.001,0.330603,0.069068,0.008693,0.236177,0.290577,0.272747,,,,0.41,19260817.0,-1.0,1141.0
400.0,3.0,1.0,0.4,0.1,0.001,0.190187,0.038861,-0.007808,0.25977,0.295254,0.275008,,,,0.22,19260817.0,-1.0,1142.0
800.0,3.0,1.0,0.4,0.1,0.01,0.806171,0.085631,0.003841,0.127088,0.28798,0.273414,,,,0.39,19260817.0,-1.0,1143.0
400.0,192.0,0.4,1.0,1e-08,0.0001,0.029772,-0.002873,-0.046129,0.284337,0.301596,0.280187,,,,0.37,19260817.0,-1.0,1144.0
800.0,96.0,0.4,1.0,1e-08,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,0.66,19260817.0,-1.0,1145.0
800.0,192.0,0.55,1.0,1e-08,0.0001,0.076539,0.007503,-0.038475,0.277399,0.300031,0.27916,,,,0.8,19260817.0,-1.0,1146.0
800.0,192.0,0.4,0.85,1e-08,0.0001,0.058535,0.004563,-0.040077,0.28009,0.300475,0.279376,,,,0.69,19260817.0,-1.0,1147.0
800.0,192.0,0.4,1.0,1e-06,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,0.69,19260817.0,-1.0,1148.0
800.0,192.0,0.4,1.0,1e-08,0.001,0.438686,0.090724,0.034664,0.216271,0.287177,0.26915,,,,0.66,19260817.0,-1.0,1149.0
400.0,96.0,0.4,1.0,1e-08,0.0001,0.029772,-0.002873,-0.046129,0.284337,0.301596,0.280187,,,,0.38,19260817.0,-1.0,1150.0
800.0,48.0,0.4,1.0,1e-08,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,0.66,19260817.0,-1.0,1151.0
800.0,96.0,0.55,1.0,1e-08,0.0001,0.076539,0.007503,-0.038475,0.277399,0.300031,0.27916,,,,0.81,19260817.0,-1.0,1152.0
800.0,96.0,0.4,0.85,1e-08,0.0001,0.058535,0.004563,-0.040077,0.28009,0.300475,0.279376,,,,0.83,19260817.0,-1.0,1153.0
800.0,96.0,0.4,1.0,1e-06,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,1.09,19260817.0,-1.0,1154.0
800.0,96.0,0.4,1.0,1e-08,0.001,0.438686,0.090724,0.034664,0.216271,0.287177,0.26915,,,,1.31,19260817.0,-1.0,1155.0
400.0,192.0,0.55,1.0,1e-08,0.0001,0.039184,-0.001703,-0.045532,0.282954,0.30142,0.280107,,,,0.98,19260817.0,-1.0,1156.0
800.0,192.0,0.7,1.0,1e-08,0.0001,0.092493,0.010005,-0.036125,0.274993,0.299653,0.278844,,,,2.75,19260817.0,-1.0,1157.0
800.0,192.0,0.55,0.85,1e-08,0.0001,0.076119,0.006948,-0.038906,0.277462,0.300115,0.279218,,,,2.18,19260817.0,-1.0,1158.0
800.0,192.0,0.55,1.0,1e-06,0.0001,0.076539,0.007503,-0.038475,0.277399,0.300031,0.27916,,,,2.1,19260817.0,-1.0,1159.0
800.0,192.0,0.55,1.0,1e-08,0.001,0.535667,0.098403,0.032599,0.196703,0.285962,0.269438,,,,2.4,19260817.0,-1.0,1160.0
400.0,192.0,0.4,0.85,1e-08,0.0001,0.029649,-0.002764,-0.046706,0.284355,0.301579,0.280265,,,,0.88,19260817.0,-1.0,1161.0
800.0,192.0,0.4,0.85,1e-06,0.0001,0.058535,0.004563,-0.040077,0.28009,0.300475,0.279376,,,,1.74,19260817.0,-1.0,1162.0
800.0,192.0,0.4,0.85,1e-08,0.001,0.438202,0.090195,0.035144,0.216365,0.287261,0.269084,,,,1.8,19260817.0,-1.0,1163.0
400.0,192.0,0.4,1.0,1e-06,0.0001,0.029772,-0.002873,-0.046129,0.284337,0.301596,0.280187,,,,0.9,19260817.0,-1.0,1164.0
800.0,192.0,0.4,1.0,0.0001,0.0001,0.058478,0.004999,-0.039928,0.280099,0.30041,0.279356,,,,1.73,19260817.0,-1.0,1165.0
800.0,192.0,0.4,1.0,1e-06,0.001,0.438686,0.090724,0.034664,0.216271,0.287177,0.26915,,,,1.86,19260817.0,-1.0,1166.0
400.0,192.0,0.4,1.0,1e-08,0.001,0.256286,0.052729,0.00407,0.248943,0.293116,0.273382,,,,1.04,19260817.0,-1.0,1167.0
800.0,192.0,0.4,1.0,1e-08,0.01,0.984701,0.12064,0.070464,0.035704,0.282413,0.264112,,,,2.37,19260817.0,-1.0,1168.0
400.0,192.0,0.4,1.0,0.1,0.0001,0.027642,-0.003098,-0.046344,0.284649,0.301629,0.280216,,,,1.08,19260817.0,-1.0,1169.0
800.0,96.0,0.4,1.0,0.1,0.0001,0.054345,0.004484,-0.040435,0.280713,0.300487,0.279424,,,,1.92,19260817.0,-1.0,1170.0
