n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Precedence
100.0,16.0,0.55,0.7,256.0,0.1,0.1,0.99975,0.036298,0.014003,0.004566,0.295647,0.272015,,,,64.17,19260817.0,False,175.0
100.0,16.0,0.85,0.7,256.0,0.1,0.1,0.99975,0.065447,0.035216,0.004566,0.291141,0.269073,,,,49.75,19260817.0,False,176.0
100.0,16.0,0.7,0.55,256.0,0.1,0.1,0.99975,0.151095,0.018118,0.004566,0.27748,0.271447,,,,47.25,19260817.0,False,177.0
100.0,16.0,0.7,0.85,256.0,0.1,0.1,0.99975,0.064919,-0.03311,0.004566,0.291224,0.278438,,,,60.31,19260817.0,False,178.0
100.0,16.0,0.7,0.7,64.0,0.1,0.1,0.99975,0.159214,0.067309,0.004566,0.27615,0.26456,,,,22.54,19260817.0,False,179.0
100.0,16.0,0.7,0.7,256.0,0.01,0.1,0.99975,0.054215,-0.009891,0.004566,0.292886,0.275292,,,,55.19,19260817.0,False,180.0
100.0,16.0,0.7,0.7,256.0,1.0,0.1,0.999698,0.088336,0.007527,0.005016,0.287554,0.272907,,,,54.94,19260817.0,False,181.0
100.0,16.0,0.7,0.7,256.0,0.1,0.01,0.809308,0.048688,0.00723,0.126056,0.29374,0.272948,,,,53.31,19260817.0,False,182.0
100.0,16.0,0.7,0.7,256.0,0.1,1.0,0.99975,-0.17254,-0.034378,0.004565,0.326111,0.278609,,,,47.56,19260817.0,False,183.0
100.0,8.0,0.4,0.7,256.0,0.1,0.1,0.999564,-0.01685,0.108446,0.006027,0.30369,0.25866,,,,0.64,19260817.0,False,184.0
100.0,8.0,0.55,0.55,256.0,0.1,0.1,0.999588,0.165062,-0.033266,0.005859,0.275188,0.278459,,,,0.54,19260817.0,False,185.0
100.0,8.0,0.55,0.85,256.0,0.1,0.1,0.999628,0.108508,0.121374,0.005567,0.284355,0.256778,,,,0.63,19260817.0,False,186.0
100.0,8.0,0.55,0.7,64.0,0.1,0.1,0.999596,0.152005,-0.056924,0.005804,0.277331,0.281629,,,,0.34,19260817.0,False,187.0
100.0,8.0,0.55,0.7,256.0,0.01,0.1,0.99965,0.053199,-0.082758,0.005398,0.293043,0.28505,,,,0.62,19260817.0,False,188.0
100.0,8.0,0.55,0.7,256.0,1.0,0.1,0.998062,0.052625,-0.018554,0.012708,0.293132,0.27647,,,,0.58,19260817.0,False,189.0
100.0,8.0,0.55,0.7,256.0,0.1,0.01,0.6377,0.080675,0.032008,0.173752,0.28876,0.26952,,,,0.61,19260817.0,False,190.0
100.0,8.0,0.55,0.7,256.0,0.1,1.0,0.99975,-0.209348,-1.102539,0.004565,0.33119,0.397217,,,,0.66,19260817.0,False,191.0
100.0,8.0,1.0,0.7,256.0,0.1,0.1,0.999658,0.06167,-0.006633,0.005336,0.291729,0.274847,,,,0.63,19260817.0,False,192.0
100.0,8.0,0.85,0.55,256.0,0.1,0.1,0.999638,0.157942,0.017292,0.005491,0.276359,0.271561,,,,0.48,19260817.0,False,193.0
100.0,8.0,0.85,0.85,256.0,0.1,0.1,0.999658,0.077146,-0.030136,0.005338,0.289313,0.278037,,,,0.62,19260817.0,False,194.0
100.0,8.0,0.85,0.7,64.0,0.1,0.1,0.999642,0.12189,0.059777,0.005465,0.282213,0.265626,,,,0.31,19260817.0,False,195.0
100.0,8.0,0.85,0.7,256.0,0.01,0.1,0.999672,0.078423,-0.033141,0.005225,0.289113,0.278443,,,,0.56,19260817.0,False,196.0
100.0,8.0,0.85,0.7,256.0,1.0,0.1,0.998132,0.093383,-0.031474,0.012475,0.286757,0.278218,,,,0.63,19260817.0,False,197.0
100.0,8.0,0.85,0.7,256.0,0.1,0.01,0.644827,0.090368,0.041056,0.172035,0.287233,0.268258,,,,0.64,19260817.0,False,198.0
100.0,8.0,0.85,0.7,256.0,0.1,1.0,0.99975,-0.7719,-0.789002,0.004565,0.400887,0.366405,,,,0.55,19260817.0,False,199.0
100.0,8.0,0.7,0.4,256.0,0.1,0.1,0.999662,0.195445,0.053143,0.005307,0.270134,0.266562,,,,0.4,19260817.0,False,200.0
100.0,8.0,0.7,0.55,64.0,0.1,0.1,0.999641,0.157286,0.066561,0.005473,0.276466,0.264666,,,,0.29,19260817.0,False,201.0
100.0,8.0,0.7,0.55,256.0,0.01,0.1,0.999654,0.190298,-0.024613,0.005372,0.270997,0.277291,,,,0.53,19260817.0,False,202.0
100.0,8.0,0.7,0.55,256.0,1.0,0.1,0.998468,0.164355,0.063694,0.011298,0.275304,0.265073,,,,0.52,19260817.0,False,203.0
100.0,8.0,0.7,0.55,256.0,0.1,0.01,0.635382,0.068982,0.033106,0.174307,0.29059,0.269367,,,,0.6,19260817.0,False,204.0
100.0,8.0,0.7,0.55,256.0,0.1,1.0,0.99975,-0.291248,-0.528269,0.004565,0.342221,0.338654,,,,0.5,19260817.0,False,205.0
100.0,8.0,0.7,1.0,256.0,0.1,0.1,0.999682,0.098421,-0.084363,0.005149,0.285959,0.285261,,,,0.53,19260817.0,False,206.0
100.0,8.0,0.7,0.85,64.0,0.1,0.1,0.999666,0.119081,-0.059584,0.005279,0.282664,0.281983,,,,0.31,19260817.0,False,207.0
100.0,8.0,0.7,0.85,256.0,0.01,0.1,0.999688,0.172846,0.00669,0.0051,0.273902,0.273022,,,,0.58,19260817.0,False,208.0
100.0,8.0,0.7,0.85,256.0,1.0,0.1,0.998566,0.116706,0.024863,0.01093,0.283044,0.270513,,,,0.57,19260817.0,False,209.0
100.0,8.0,0.7,0.85,256.0,0.1,0.01,0.65161,0.066222,0.030607,0.170384,0.291021,0.269715,,,,0.64,19260817.0,False,210.0
100.0,8.0,0.7,0.85,256.0,0.1,1.0,0.99975,-0.260338,-0.656785,0.004565,0.3381,0.352605,,,,0.61,19260817.0,False,211.0
100.0,8.0,0.7,0.7,64.0,0.01,0.1,0.999681,0.110402,0.046147,0.005152,0.284053,0.267545,,,,0.31,19260817.0,False,212.0
100.0,8.0,0.7,0.7,64.0,1.0,0.1,0.998203,0.100589,0.117756,0.012238,0.285615,0.257306,,,,0.32,19260817.0,False,213.0
100.0,8.0,0.7,0.7,64.0,0.1,0.01,0.63256,0.077103,0.056207,0.17498,0.28932,0.26613,,,,0.32,19260817.0,False,214.0
100.0,8.0,0.7,0.7,64.0,0.1,1.0,0.99975,-0.429481,-0.543956,0.004565,0.360074,0.340387,,,,0.33,19260817.0,False,215.0
100.0,8.0,0.7,0.7,256.0,0.01,0.01,0.660369,0.074586,0.033909,0.168229,0.289714,0.269256,,,,0.57,19260817.0,False,216.0
100.0,8.0,0.7,0.7,256.0,0.01,1.0,0.99975,-0.535213,-0.269135,0.004565,0.373153,0.30861,,,,0.53,19260817.0,False,217.0
100.0,8.0,0.7,0.7,256.0,1.0,0.01,0.506601,0.058073,0.023526,0.202766,0.292288,0.270699,,,,0.66,19260817.0,False,218.0
100.0,8.0,0.7,0.7,256.0,1.0,1.0,0.99975,-0.146338,-0.426764,0.004565,0.322447,0.327214,,,,0.55,19260817.0,False,219.0
100.0,8.0,0.7,0.7,256.0,0.1,0.001,0.098891,0.005408,-0.033896,0.274022,0.300348,0.278544,,,,0.63,19260817.0,False,220.0
50.0,8.0,0.7,0.4,256.0,0.1,0.1,0.991401,0.197602,0.064096,0.026769,0.269772,0.265016,,,,0.22,19260817.0,False,221.0
200.0,8.0,0.7,0.4,256.0,0.1,0.1,0.99975,0.19478,0.052938,0.004566,0.270246,0.266591,,,,0.8,19260817.0,False,222.0
100.0,4.0,0.7,0.4,256.0,0.1,0.1,0.937537,0.105501,0.029113,0.072145,0.284834,0.269923,,,,0.12,19260817.0,False,223.0
100.0,16.0,0.7,0.4,256.0,0.1,0.1,0.99975,0.014344,-0.005357,0.004566,0.298996,0.274673,,,,37.61,19260817.0,False,224.0
100.0,8.0,0.55,0.4,256.0,0.1,0.1,0.999619,0.085455,0.053872,0.005637,0.288008,0.266459,,,,0.39,19260817.0,False,225.0
100.0,8.0,0.85,0.4,256.0,0.1,0.1,0.999656,0.044967,0.040809,0.005357,0.294314,0.268292,,,,0.44,19260817.0,False,226.0
100.0,8.0,0.7,0.4,64.0,0.1,0.1,0.999622,-0.057193,0.039805,0.005609,0.309656,0.268433,,,,0.28,19260817.0,False,227.0
100.0,8.0,0.7,0.4,256.0,0.01,0.1,0.999678,0.173544,0.039406,0.005181,0.273787,0.268488,,,,0.51,19260817.0,False,228.0
100.0,8.0,0.7,0.4,256.0,1.0,0.1,0.998166,0.035977,0.067153,0.012361,0.295696,0.264582,,,,0.45,19260817.0,False,229.0
100.0,8.0,0.7,0.4,256.0,0.1,0.01,0.63675,0.07982,0.028765,0.17398,0.288894,0.269972,,,,0.41,19260817.0,False,230.0
100.0,8.0,0.7,0.4,256.0,0.1,1.0,0.99975,-0.491379,-0.860401,0.004565,0.367787,0.373645,,,,0.42,19260817.0,False,231.0
25.0,8.0,0.7,0.4,256.0,0.1,0.1,0.913275,0.197426,0.061209,0.08501,0.269802,0.265424,,,,0.13,19260817.0,False,232.0
50.0,4.0,0.7,0.4,256.0,0.1,0.1,0.733525,0.108575,0.087375,0.149013,0.284344,0.261699,,,,0.08,19260817.0,False,233.0
50.0,16.0,0.7,0.4,256.0,0.1,0.1,0.999501,0.013611,-0.005412,0.006448,0.299107,0.274681,,,,17.78,19260817.0,False,234.0
50.0,8.0,0.55,0.4,256.0,0.1,0.1,0.98967,0.083721,0.061532,0.029339,0.288281,0.265378,,,,0.2,19260817.0,False,235.0
50.0,8.0,0.85,0.4,256.0,0.1,0.1,0.990746,0.052362,0.040206,0.027769,0.293173,0.268377,,,,0.2,19260817.0,False,236.0
50.0,8.0,0.7,0.4,64.0,0.1,0.1,0.989969,-0.051017,0.045372,0.028911,0.30875,0.267654,,,,0.13,19260817.0,False,237.0
50.0,8.0,0.7,0.4,256.0,0.01,0.1,0.992601,0.185756,0.049243,0.02483,0.271756,0.26711,,,,0.22,19260817.0,False,238.0
50.0,8.0,0.7,0.4,256.0,1.0,0.1,0.963186,0.055232,0.084761,0.055386,0.292728,0.262073,,,,0.21,19260817.0,False,239.0
50.0,8.0,0.7,0.4,256.0,0.1,0.01,0.409067,0.052558,0.007138,0.221904,0.293142,0.272961,,,,0.23,19260817.0,False,240.0
50.0,8.0,0.7,0.4,256.0,0.1,1.0,0.99975,-0.491379,-0.860401,0.004565,0.367787,0.373645,,,,0.22,19260817.0,False,241.0
100.0,2.0,0.4,1.0,64.0,0.01,0.001,0.014135,-0.003879,-0.045082,0.286619,0.301747,0.280047,,,,0.08,19260817.0,False,242.0
200.0,4.0,0.4,1.0,64.0,0.01,0.001,0.06382,0.005853,-0.035164,0.279303,0.300281,0.278715,,,,0.15,19260817.0,False,243.0
200.0,2.0,0.55,1.0,64.0,0.01,0.001,0.030758,0.001605,-0.039877,0.284192,0.300922,0.279349,,,,0.09,19260817.0,False,244.0
200.0,2.0,0.4,0.85,64.0,0.01,0.001,0.026318,0.001755,-0.038913,0.284843,0.300899,0.279219,,,,0.1,19260817.0,False,245.0
200.0,2.0,0.4,1.0,64.0,0.1,0.001,0.026992,6.3e-05,-0.041501,0.284744,0.301154,0.279567,,,,0.1,19260817.0,False,246.0
200.0,2.0,0.4,1.0,64.0,0.01,0.01,0.206559,0.053227,0.00447,0.25713,0.293039,0.273327,,,,0.09,19260817.0,False,247.0
50.0,2.0,0.4,1.0,64.0,0.01,0.001,0.006905,-0.006092,-0.046332,0.287668,0.302079,0.280214,,,,0.05,19260817.0,False,248.0
100.0,4.0,0.4,1.0,64.0,0.01,0.001,0.031889,-9.1e-05,-0.041683,0.284026,0.301177,0.279591,,,,0.08,19260817.0,False,249.0
100.0,2.0,0.55,1.0,64.0,0.01,0.001,0.016475,-0.002746,-0.043822,0.286279,0.301577,0.279878,,,,0.07,19260817.0,False,250.0
100.0,2.0,0.4,0.85,64.0,0.01,0.001,0.01322,-0.004471,-0.043379,0.286752,0.301836,0.279819,,,,0.07,19260817.0,False,251.0
100.0,2.0,0.4,1.0,256.0,0.01,0.001,0.014069,-0.004004,-0.044945,0.286628,0.301766,0.280029,,,,0.07,19260817.0,False,252.0
100.0,2.0,0.4,1.0,64.0,0.1,0.001,0.014043,-0.003912,-0.045089,0.286632,0.301752,0.280048,,,,0.08,19260817.0,False,253.0
100.0,2.0,0.4,1.0,64.0,0.01,0.01,0.123024,0.034549,-0.023052,0.270327,0.295915,0.27708,,,,0.07,19260817.0,False,254.0
200.0,8.0,0.4,1.0,64.0,0.01,0.001,0.189197,0.017403,-0.023954,0.259928,0.298531,0.277202,,,,0.43,19260817.0,False,255.0
200.0,4.0,0.55,1.0,64.0,0.01,0.001,0.069817,0.010389,-0.031761,0.278407,0.299595,0.278257,,,,0.13,19260817.0,False,256.0
200.0,4.0,0.4,0.85,64.0,0.01,0.001,0.064788,0.005903,-0.032664,0.279159,0.300273,0.278378,,,,0.15,19260817.0,False,257.0
200.0,4.0,0.4,1.0,256.0,0.01,0.001,0.063212,0.005871,-0.039595,0.279394,0.300278,0.279311,,,,0.21,19260817.0,False,258.0
200.0,4.0,0.4,1.0,64.0,0.1,0.001,0.062815,0.005805,-0.035313,0.279453,0.300288,0.278735,,,,0.14,19260817.0,False,259.0
200.0,4.0,0.4,1.0,64.0,0.01,0.01,0.43197,0.080151,0.056173,0.217561,0.288842,0.266135,,,,0.15,19260817.0,False,260.0
200.0,2.0,0.7,1.0,64.0,0.01,0.001,0.033725,0.003474,-0.03801,0.283757,0.30064,0.279098,,,,0.1,19260817.0,False,261.0
200.0,2.0,0.55,0.85,64.0,0.01,0.001,0.030231,0.002106,-0.040429,0.28427,0.300846,0.279423,,,,0.09,19260817.0,False,262.0
200.0,2.0,0.55,1.0,256.0,0.01,0.001,0.032146,0.001378,-0.041791,0.283989,0.300956,0.279606,,,,0.15,19260817.0,False,263.0
200.0,2.0,0.55,1.0,64.0,0.1,0.001,0.030579,0.001563,-0.039907,0.284219,0.300928,0.279353,,,,0.1,19260817.0,False,264.0
200.0,2.0,0.55,1.0,64.0,0.01,0.01,0.238476,0.064419,0.003404,0.251906,0.291302,0.273474,,,,0.11,19260817.0,False,265.0
200.0,2.0,0.4,0.7,64.0,0.01,0.001,0.027164,0.00128,-0.042154,0.284719,0.300971,0.279654,,,,0.1,19260817.0,False,266.0
200.0,2.0,0.4,0.85,256.0,0.01,0.001,0.026208,0.000924,-0.040448,0.284859,0.301024,0.279426,,,,0.13,19260817.0,False,267.0
200.0,2.0,0.4,0.85,64.0,0.1,0.001,0.026164,0.001708,-0.038949,0.284865,0.300906,0.279224,,,,0.09,19260817.0,False,268.0
200.0,2.0,0.4,0.85,64.0,0.01,0.01,0.209642,0.061595,0.014824,0.25663,0.291741,0.271902,,,,0.1,19260817.0,False,269.0
200.0,2.0,0.4,1.0,256.0,0.1,0.001,0.027468,3.4e-05,-0.041787,0.284674,0.301158,0.279605,,,,0.11,19260817.0,False,270.0
200.0,2.0,0.4,1.0,256.0,0.01,0.01,0.21318,0.052165,-0.0018,0.256055,0.293203,0.274187,,,,0.11,19260817.0,False,271.0
200.0,2.0,0.4,1.0,64.0,0.1,0.01,0.206192,0.054319,0.00576,0.25719,0.29287,0.27315,,,,0.09,19260817.0,False,272.0
200.0,2.0,0.4,1.0,64.0,0.01,0.1,0.806694,0.086785,0.074755,0.126917,0.287799,0.263502,,,,0.1,19260817.0,False,273.0
100.0,2.0,0.4,1.0,64.0,1.0,0.001,0.013464,-0.004077,-0.045077,0.286717,0.301777,0.280046,,,,0.07,19260817.0,False,274.0
200.0,4.0,0.4,1.0,64.0,1.0,0.001,0.05556,0.004998,-0.037199,0.280533,0.30041,0.278989,,,,0.13,19260817.0,False,275.0
200.0,2.0,0.55,1.0,64.0,1.0,0.001,0.029172,0.001387,-0.040057,0.284425,0.300954,0.279373,,,,0.1,19260817.0,False,276.0
200.0,2.0,0.4,0.85,64.0,1.0,0.001,0.025433,0.001487,-0.039359,0.284972,0.300939,0.279279,,,,0.1,19260817.0,False,277.0
200.0,2.0,0.4,1.0,64.0,1.0,0.01,0.19911,0.048696,0.001374,0.258335,0.293739,0.273752,,,,0.1,19260817.0,False,278.0
50.0,2.0,0.4,1.0,64.0,1.0,0.001,0.006609,-0.006276,-0.046302,0.287711,0.302107,0.28021,,,,0.05,19260817.0,False,279.0
100.0,4.0,0.4,1.0,64.0,1.0,0.001,0.02777,-0.000953,-0.042696,0.28463,0.301307,0.279727,,,,0.09,19260817.0,False,280.0
100.0,2.0,0.55,1.0,64.0,1.0,0.001,0.015776,-0.002758,-0.043844,0.28638,0.301578,0.279881,,,,0.06,19260817.0,False,281.0
100.0,2.0,0.4,0.85,64.0,1.0,0.001,0.012618,-0.004523,-0.043565,0.286839,0.301844,0.279844,,,,0.06,19260817.0,False,282.0
100.0,2.0,0.4,1.0,256.0,1.0,0.001,0.013288,-0.004125,-0.04502,0.286742,0.301784,0.280039,,,,0.07,19260817.0,False,283.0
100.0,2.0,0.4,1.0,64.0,1.0,0.01,0.115478,0.029572,-0.024053,0.271488,0.296677,0.277215,,,,0.06,19260817.0,False,284.0
200.0,8.0,0.4,1.0,64.0,1.0,0.001,0.13287,0.01079,-0.029048,0.268806,0.299534,0.277891,,,,0.43,19260817.0,False,285.0
200.0,4.0,0.55,1.0,64.0,1.0,0.001,0.06137,0.008198,-0.03353,0.279668,0.299926,0.278495,,,,0.13,19260817.0,False,286.0
200.0,4.0,0.4,0.85,64.0,1.0,0.001,0.05573,0.00454,-0.034596,0.280507,0.300479,0.278639,,,,0.15,19260817.0,False,287.0
200.0,4.0,0.4,1.0,256.0,1.0,0.001,0.05623,0.004747,-0.039317,0.280433,0.300448,0.279274,,,,0.16,19260817.0,False,288.0
200.0,4.0,0.4,1.0,64.0,1.0,0.01,0.393333,0.076591,0.044747,0.224839,0.2894,0.267741,,,,0.15,19260817.0,False,289.0
200.0,2.0,0.7,1.0,64.0,1.0,0.001,0.031729,0.003067,-0.038155,0.28405,0.300701,0.279117,,,,0.1,19260817.0,False,290.0
200.0,2.0,0.55,0.85,64.0,1.0,0.001,0.028349,0.001647,-0.040586,0.284545,0.300915,0.279444,,,,0.1,19260817.0,False,291.0
200.0,2.0,0.55,1.0,256.0,1.0,0.001,0.030229,0.000668,-0.041984,0.28427,0.301063,0.279632,,,,0.13,19260817.0,False,292.0
200.0,2.0,0.55,1.0,64.0,1.0,0.01,0.226545,0.059669,0.014552,0.253871,0.29204,0.27194,,,,0.1,19260817.0,False,293.0
200.0,2.0,0.4,0.7,64.0,1.0,0.001,0.025574,0.00077,-0.042541,0.284951,0.301047,0.279706,,,,0.11,19260817.0,False,294.0
200.0,2.0,0.4,0.85,256.0,1.0,0.001,0.024754,0.000567,-0.040546,0.285071,0.301078,0.279439,,,,0.11,19260817.0,False,295.0
200.0,2.0,0.4,0.85,64.0,1.0,0.01,0.203329,0.055315,0.016416,0.257653,0.292715,0.271682,,,,0.1,19260817.0,False,296.0
200.0,2.0,0.4,1.0,256.0,1.0,0.01,0.202244,0.049642,-0.002294,0.257829,0.293593,0.274254,,,,0.11,19260817.0,False,297.0
200.0,2.0,0.4,1.0,64.0,1.0,0.1,0.781034,0.062012,0.09331,0.135078,0.291676,0.260847,,,,0.11,19260817.0,False,298.0
100.0,2.0,1.0,1.0,64.0,0.01,0.001,0.018288,-0.001519,-0.044346,0.286015,0.301392,0.279948,,,,0.08,19260817.0,False,299.0
200.0,4.0,1.0,1.0,64.0,0.01,0.001,0.076233,0.010153,-0.035043,0.277445,0.299631,0.278699,,,,0.13,19260817.0,False,300.0
200.0,2.0,0.85,1.0,64.0,0.01,0.001,0.034478,0.004431,-0.038749,0.283646,0.300495,0.279197,,,,0.09,19260817.0,False,301.0
200.0,2.0,1.0,0.85,64.0,0.01,0.001,0.034644,0.005132,-0.038905,0.283622,0.300389,0.279218,,,,0.09,19260817.0,False,302.0
200.0,2.0,1.0,1.0,64.0,0.1,0.001,0.035648,0.005808,-0.039807,0.283475,0.300287,0.279339,,,,0.24,19260817.0,False,303.0
200.0,2.0,1.0,1.0,64.0,0.01,0.01,0.261449,0.071627,0.00451,0.248077,0.290177,0.273322,,,,0.1,19260817.0,False,304.0
100.0,4.0,1.0,1.0,64.0,0.01,0.001,0.040331,0.00236,-0.040977,0.282785,0.300808,0.279497,,,,0.09,19260817.0,False,305.0
200.0,8.0,1.0,1.0,64.0,0.01,0.001,0.206727,0.019242,-0.018638,0.257103,0.298252,0.276481,,,,0.43,19260817.0,False,306.0
200.0,4.0,0.85,1.0,64.0,0.01,0.001,0.074518,0.01139,-0.034001,0.277703,0.299443,0.278558,,,,0.13,19260817.0,False,307.0
200.0,4.0,1.0,0.85,64.0,0.01,0.001,0.074221,0.009584,-0.033467,0.277747,0.299717,0.278487,,,,0.16,19260817.0,False,308.0
200.0,4.0,1.0,1.0,256.0,0.01,0.001,0.07553,0.009675,-0.035602,0.277551,0.299703,0.278774,,,,0.16,19260817.0,False,309.0
200.0,4.0,1.0,1.0,64.0,0.1,0.001,0.075084,0.009953,-0.035187,0.277618,0.299661,0.278718,,,,0.14,19260817.0,False,310.0
200.0,4.0,1.0,1.0,64.0,0.01,0.01,0.493327,0.078611,0.031128,0.205476,0.289084,0.269643,,,,0.14,19260817.0,False,311.0
100.0,2.0,0.85,1.0,64.0,0.01,0.001,0.017492,-0.001658,-0.042675,0.286131,0.301413,0.279724,,,,0.07,19260817.0,False,312.0
200.0,2.0,0.85,0.85,64.0,0.01,0.001,0.034159,0.005217,-0.0402,0.283693,0.300377,0.279392,,,,0.11,19260817.0,False,313.0
200.0,2.0,0.85,1.0,256.0,0.01,0.001,0.036053,0.001854,-0.040963,0.283415,0.300884,0.279495,,,,0.12,19260817.0,False,314.0
200.0,2.0,0.85,1.0,64.0,0.1,0.001,0.03425,0.004361,-0.038791,0.28368,0.300506,0.279203,,,,0.11,19260817.0,False,315.0
200.0,2.0,0.85,1.0,64.0,0.01,0.01,0.255957,0.071012,0.022777,0.248998,0.290273,0.270803,,,,0.13,19260817.0,False,316.0
100.0,2.0,1.0,0.85,64.0,0.01,0.001,0.017948,-0.001577,-0.043027,0.286064,0.301401,0.279772,,,,0.08,19260817.0,False,317.0
200.0,2.0,1.0,0.7,64.0,0.01,0.001,0.033843,0.005243,-0.039039,0.28374,0.300373,0.279236,,,,0.11,19260817.0,False,318.0
200.0,2.0,1.0,0.85,256.0,0.01,0.001,0.035914,0.003784,-0.041645,0.283435,0.300593,0.279586,,,,0.13,19260817.0,False,319.0
200.0,2.0,1.0,0.85,64.0,0.1,0.001,0.034415,0.005067,-0.038936,0.283656,0.300399,0.279222,,,,0.11,19260817.0,False,320.0
200.0,2.0,1.0,0.85,64.0,0.01,0.01,0.254292,0.07411,0.015916,0.249276,0.289789,0.271752,,,,0.09,19260817.0,False,321.0
100.0,2.0,1.0,1.0,256.0,0.01,0.001,0.018765,-0.001784,-0.04429,0.285945,0.301432,0.279941,,,,0.07,19260817.0,False,322.0
200.0,2.0,1.0,1.0,256.0,0.1,0.001,0.036202,0.00334,-0.041324,0.283393,0.30066,0.279543,,,,0.1,19260817.0,False,323.0
200.0,2.0,1.0,1.0,256.0,0.01,0.01,0.267273,0.070892,0.002741,0.247097,0.290292,0.273564,,,,0.1,19260817.0,False,324.0
100.0,2.0,1.0,1.0,64.0,0.1,0.001,0.01815,-0.001577,-0.044359,0.286035,0.301401,0.27995,,,,0.06,19260817.0,False,325.0
200.0,2.0,1.0,1.0,64.0,0.1,0.01,0.260041,0.070714,0.004139,0.248313,0.29032,0.273373,,,,0.09,19260817.0,False,326.0
100.0,2.0,1.0,1.0,64.0,0.01,0.01,0.15273,0.043489,-0.019911,0.26571,0.294542,0.276654,,,,0.07,19260817.0,False,327.0
200.0,2.0,1.0,1.0,64.0,0.01,0.1,0.900891,0.132875,-0.039503,0.090877,0.280442,0.279299,,,,0.1,19260817.0,False,328.0
100.0,2.0,1.0,1.0,64.0,1.0,0.001,0.016855,-0.001883,-0.044577,0.286223,0.301447,0.279979,,,,0.06,19260817.0,False,329.0
200.0,4.0,1.0,1.0,64.0,1.0,0.001,0.066458,0.008613,-0.036809,0.278909,0.299864,0.278936,,,,0.14,19260817.0,False,330.0
200.0,2.0,0.85,1.0,64.0,1.0,0.001,0.032292,0.003794,-0.039073,0.283967,0.300591,0.279241,,,,0.09,19260817.0,False,331.0
200.0,2.0,1.0,0.85,64.0,1.0,0.001,0.032446,0.004372,-0.039583,0.283945,0.300504,0.279309,,,,0.09,19260817.0,False,332.0
200.0,2.0,1.0,1.0,64.0,1.0,0.01,0.248153,0.069055,0.003384,0.2503,0.290579,0.273476,,,,0.09,19260817.0,False,333.0
100.0,4.0,1.0,1.0,64.0,1.0,0.001,0.035445,0.001475,-0.042021,0.283504,0.300941,0.279637,,,,0.09,19260817.0,False,334.0
200.0,8.0,1.0,1.0,64.0,1.0,0.001,0.144226,0.011903,-0.02801,0.26704,0.299366,0.27775,,,,0.44,19260817.0,False,335.0
200.0,4.0,0.85,1.0,64.0,1.0,0.001,0.065128,0.008414,-0.034783,0.279108,0.299894,0.278664,,,,0.14,19260817.0,False,336.0
200.0,4.0,1.0,0.85,64.0,1.0,0.001,0.064669,0.00817,-0.035276,0.279177,0.299931,0.27873,,,,0.15,19260817.0,False,337.0
200.0,4.0,1.0,1.0,256.0,1.0,0.001,0.066578,0.007832,-0.035583,0.278892,0.299982,0.278771,,,,0.26,19260817.0,False,338.0
200.0,4.0,1.0,1.0,64.0,1.0,0.01,0.446098,0.073956,0.029314,0.214839,0.289813,0.269895,,,,0.13,19260817.0,False,339.0
100.0,2.0,0.85,1.0,64.0,1.0,0.001,0.016343,-0.002049,-0.042917,0.286298,0.301472,0.279757,,,,0.07,19260817.0,False,340.0
200.0,2.0,0.85,0.85,64.0,1.0,0.001,0.03211,0.004543,-0.04033,0.283994,0.300478,0.27941,,,,0.11,19260817.0,False,341.0
200.0,2.0,0.85,1.0,256.0,1.0,0.001,0.033748,0.001321,-0.041003,0.283754,0.300964,0.2795,,,,0.12,19260817.0,False,342.0
200.0,2.0,0.85,1.0,64.0,1.0,0.01,0.243073,0.073827,0.02184,0.251144,0.289833,0.270932,,,,0.1,19260817.0,False,343.0
100.0,2.0,1.0,0.85,64.0,1.0,0.001,0.016954,-0.001777,-0.043215,0.286209,0.301431,0.279797,,,,0.07,19260817.0,False,344.0
200.0,2.0,1.0,0.7,64.0,1.0,0.001,0.031907,0.004543,-0.039409,0.284024,0.300479,0.279286,,,,0.11,19260817.0,False,345.0
200.0,2.0,1.0,0.85,256.0,1.0,0.001,0.033346,0.003187,-0.041936,0.283813,0.300683,0.279625,,,,0.12,19260817.0,False,346.0
200.0,2.0,1.0,0.85,64.0,1.0,0.01,0.244427,0.071933,0.017504,0.25092,0.290129,0.271532,,,,0.11,19260817.0,False,347.0
100.0,2.0,1.0,1.0,256.0,1.0,0.001,0.017789,-0.002168,-0.044308,0.286087,0.30149,0.279943,,,,0.07,19260817.0,False,348.0
200.0,2.0,1.0,1.0,256.0,1.0,0.01,0.254422,0.067743,-0.00043,0.249254,0.290784,0.273999,,,,0.11,19260817.0,False,349.0
100.0,2.0,1.0,1.0,64.0,1.0,0.01,0.142811,0.041769,-0.020743,0.26726,0.294807,0.276767,,,,0.08,19260817.0,False,350.0
200.0,2.0,1.0,1.0,64.0,1.0,0.1,0.872749,0.178753,0.018918,0.102974,0.272922,0.271337,,,,0.11,19260817.0,False,351.0
25.0,4.0,0.4,1.0,64.0,0.01,0.001,0.008081,-0.006973,-0.046001,0.287498,0.302212,0.28017,,,,0.05,19260817.0,False,352.0
