pyq_text_0,pyq_text_1,pyq_text_2,pyq_text_3,pyq_text_4,pyq_text_5,pyq_text_6,pyq_text_7,pyq_text_8,pyq_text_9,pyq_text_10,pyq_text_11,pyq_text_12,pyq_text_13,pyq_text_14,pyq_text_15,pyq_text_16,pyq_text_17,pyq_text_18,pyq_text_19,pyq_text_20,pyq_text_21,pyq_text_22,pyq_text_23,pyq_text_24,pyq_text_25,pyq_text_26,pyq_text_27,pyq_text_28,pyq_text_29,pyq_text_30,pyq_text_31,title_0,title_1,title_2,title_3,title_4,title_5,title_6,title_7,title_8,title_9,title_10,title_11,title_12,title_13,title_14,title_15,title_16,title_17,title_18,title_19,title_20,title_21,title_22,title_23,title_24,title_25,title_26,title_27,title_28,title_29,title_30,title_31,reposted,label
-0.98413324,-2.5337768,-6.074952,-1.1638769,3.44459,-1.0209681,-1.4737754,-0.21662986,3.2727008,0.93909115,-1.8220397,2.7925003,6.1962023,-1.4506621,-0.58936757,0.28633964,-0.7825259,-0.35497555,0.49605328,-4.0578346,2.817833,2.1854362,2.3240497,-1.9705694,0.09337795,-3.2040944,-4.5471697,-3.9487157,3.3859224,2.8404627,2.2806253,2.6537402,4.2242756,-3.572524,1.7866338,0.108410254,9.834976,-1.2504454,1.884515,1.3143812,1.7174126,-0.19909608,3.9030359,0.186743,-1.2353411,3.2871099,-0.51886684,1.2014675,0.43305397,-0.06325248,-0.7807268,0.10087709,-1.0619963,-0.48883814,-0.33702576,-0.48274967,1.3639596,-0.17722693,-1.1963964,-0.65756345,0.43657488,0.59774333,-0.17566843,0.3131116,2,0.8878787878787879
-4.5193405,-2.5079527,-0.41379383,3.5449915,-1.5747154,-2.0273218,-3.0902948,-1.494497,-1.7293677,-0.9937471,0.008528307,2.377452,-0.53853416,1.4433954,-5.672637,-4.1316147,-0.087249994,-1.2644327,0.47665244,3.1499648,0.41171753,-0.63273615,-0.6505316,-0.6403635,-1.8921928,2.97456,3.3356147,0.89092326,2.3212886,2.5184934,-0.4655643,1.8279402,6.749588,-5.0412016,0.47971708,-0.20097625,-2.1101146,-0.77422416,0.64354223,0.3374136,0.97831416,0.22950487,-0.1482058,0.1533263,-1.3131262,0.1438353,-0.69918114,0.6947038,0.45984116,0.45708042,-0.12487464,0.51293,0.13799657,0.12835902,0.69898725,0.037439317,0.99073505,1.069163,-0.229657,-0.26344448,0.26546383,0.1493643,-0.5439616,-0.81908846,0,0.593939393939394
-1.8077335,-3.1744099,-1.6243083,-2.7609057,0.86026907,2.2978315,3.7082787,-3.9362888,1.8623278,3.6669123,0.2914341,-0.47844523,1.4743024,-1.2153907,-0.08698538,-3.5986536,-1.2979984,-0.81702083,-1.7350687,2.423952,-0.41838372,-0.5993131,4.088958,1.9755081,2.4279714,2.7789855,-3.8601806,0.5159858,-4.015282,3.4533968,-2.977902,0.6804164,0.5799363,1.674657,0.5357328,5.707548,-1.870548,-0.47227293,-4.0661044,-0.47896513,2.154649,1.8340924,-1.170577,0.6148499,0.21909904,0.04557112,0.884484,-0.28399962,-0.5261459,1.0087872,0.5306008,1.317874,0.21813415,-1.2965004,0.19732246,-0.5630206,2.1580687,0.5060918,-1.977277,0.67626274,-0.8767415,0.24389653,1.0884029,-0.78274596,0,0.6424242424242425
-1.8777155,2.2632043,0.9431243,-5.019079,6.1069098,11.298877,0.076017946,2.4379535,-3.3647985,-1.1596621,2.5553613,1.4212799,-0.7452331,-3.8286667,-2.7749848,-0.26176932,2.2731118,-3.012534,2.9835017,3.5618758,4.3902817,0.68728465,0.803049,-3.941504,0.6724682,1.9443111,0.4467259,-1.7091415,1.2139726,-0.3245394,-1.5558915,3.2047768,-5.7434053,-2.476687,-1.1716217,0.8301447,-2.3799992,-2.2687535,0.20220602,0.39853698,-0.4219386,-1.4316331,2.3733845,-0.7612368,-0.6643733,-0.36782676,-0.9218727,-0.32416695,-1.2514157,-0.3609178,-0.30307275,-0.81093943,-1.8617209,0.8968202,-0.41488057,0.2990504,-1.1711081,1.5449486,0.48421937,-1.1498803,0.86238945,-0.40468603,-0.40943468,0.34623486,2,0.48787878787878786
-3.7421274,0.36470884,0.6547012,-3.4795923,-0.6943359,1.8095717,1.6922648,-3.7575328,-3.0494075,-2.275449,1.8762841,-3.791848,-0.37136784,-4.2786093,1.238334,2.509768,0.18020898,-3.747714,-3.735592,-4.3079233,2.8749852,-1.6629262,-2.9806693,3.9497643,-2.592942,2.9596457,3.295488,0.66963685,-1.8606455,-1.4065158,-2.3745666,-3.3461862,-6.3284006,-1.5492783,-0.900376,-2.4307184,1.7632494,1.9115638,0.8782312,0.7494948,0.39762235,0.046461344,1.2921551,0.8126288,2.0947266,-0.7572897,-0.83403647,-1.813768,1.3990932,0.86564636,0.46763843,-1.1091204,0.37323058,0.8450901,0.91098106,-0.7929575,0.33321044,0.8675961,0.63588154,-0.5510298,0.11939696,-1.4011134,0.92290664,-2.7124507,0,0.6909090909090909
0.38037065,4.9751554,-3.4254575,8.543732,-2.0773108,2.0675402,-2.6840138,-0.5312491,2.317803,0.086695075,1.9805276,-3.4686673,-1.1151627,0.2888958,2.873321,0.85772836,-0.40396285,1.2768445,2.9740605,0.17875299,-0.8535229,-0.67472214,1.4528508,1.2689153,1.0643623,0.40417516,-0.5971684,-1.4983163,-0.3620397,-1.1352237,1.0676472,-0.44776067,-0.25735444,1.3706713,1.5810605,7.769813,-0.43224195,0.1342443,-4.1695566,1.2612131,-0.3603829,1.410989,2.6042135,-1.7917593,0.26358938,2.0879602,-1.9902439,-1.9409872,0.34077197,2.9891715,-1.0432881,-2.9895015,0.93031013,0.07944697,0.9569464,-0.549637,-2.8379498,0.42801118,-0.73398316,1.1998343,0.44212174,-0.95990396,-1.0764108,1.5484478,0,0.396969696969697
0.74043226,-0.36094946,-3.0163732,-0.91741496,5.5948386,0.38538057,-1.4815263,-2.5093303,4.281182,1.7969675,0.7615688,3.8215675,0.10022536,1.6828356,-1.7488194,2.076437,1.5668108,0.6118479,1.5372782,-0.36794055,-0.39384764,0.4804517,0.74936235,-0.48079404,3.6473413,0.56479913,-1.3513857,-2.0788844,2.5038073,0.4817757,0.20214356,-3.3743396,3.1207395,-0.0092474185,-0.69722104,2.9988759,1.2990057,1.5586478,-1.0315902,-0.018722594,-2.403593,-2.4673092,-1.0710733,3.1102078,-2.3726714,0.25058004,-2.66104,0.16927855,0.14425628,-0.2978304,-0.35512608,1.5580347,0.3566303,1.1292479,-0.2569391,0.66090703,-0.7447034,-1.5570252,-0.41762424,1.6479061,-0.38384485,-1.4963998,-0.88737977,-2.6537008,0,0.8727272727272727
-6.4772873,-5.5336637,5.5737424,2.3851185,-4.5246906,-3.0889165,-3.2200756,4.1425858,-2.6375666,-5.975951,-0.92901057,-0.6816822,1.465622,-2.3843231,-1.9319974,-3.5798948,0.89745665,2.0417752,-1.3326153,-0.7272754,0.27509475,-0.30759645,2.164722,1.8521972,3.9556646,1.0344462,-3.1768446,-1.3280003,-2.83534,0.87045085,-1.8555846,-1.7314659,4.685894,6.686236,-5.381542,-5.578145,-0.37742737,-0.9834834,-0.8204885,-0.7096212,-0.5409949,1.3347987,1.6134702,0.35966885,0.21770902,1.1474302,-1.0724661,-0.44448674,0.3818801,-0.10522949,-0.19835399,0.95379966,-0.7128929,-0.505075,-0.14943421,0.39648888,-0.0062236786,0.30987707,1.0600417,0.3444124,0.019493535,-0.11908437,0.48130608,1.1062039,0,0.03636363636363636
-2.4522636,1.31739,1.1707606,-1.0468274,-3.1450684,0.2538506,0.5895715,-2.1682532,-0.7247899,-5.1505084,-3.5009913,1.1446635,0.41652554,0.4150317,1.7223078,0.49277306,0.22926949,-3.9664168,3.6287513,0.22768345,-2.854427,3.098963,0.07381892,-1.5357549,0.16046226,1.9094383,0.7166654,0.9221633,-0.11745831,-0.42063326,3.0188498,0.9472002,6.1119385,-3.7527692,0.15695415,0.7903724,-2.7606714,-2.1075335,1.6549666,0.11154717,1.2386416,-0.24475646,0.39420232,-0.061450683,-0.5727861,-0.6975159,0.9128193,0.6040007,0.14571041,0.9245447,0.42210153,-0.7726586,0.43793228,0.2689309,0.27910495,-0.6484282,0.51300263,0.7545889,0.7355249,-0.5217505,-0.15555249,-0.50847924,-0.025605485,-0.4745763,2,0.14545454545454545
-5.818635,0.12624192,-0.8420739,5.7208157,-3.6015937,0.35932598,-1.1672069,-2.3459158,-0.3791908,6.5030155,3.9351325,-2.3349507,-0.80306405,-4.0542645,1.4615862,2.6522954,-0.45807588,-0.94918275,3.27956,-2.3457582,-0.60866016,-1.3410653,0.659274,7.091877,2.367936,2.1276534,0.9324618,1.3017972,0.17395827,3.701466,-3.2202482,3.4101696,0.35319018,1.8926065,0.016630366,1.3915294,2.0175831,0.32348692,-2.6781495,-1.5517735,-5.108091,1.1203064,-0.82326615,-4.1334777,2.532385,-0.5040606,1.1918006,1.2861038,-2.1576748,-2.4465437,-2.073202,-1.595906,-0.6947273,-0.774086,0.95626366,-1.6509948,2.4774368,0.15626545,-0.09896546,-0.7545359,-0.77261806,-0.70938325,-0.68490666,-0.73801714,0,0.396969696969697
-3.4739223,-4.272516,-2.1704082,-0.17317237,1.6471348,-2.0323725,1.4274023,-0.53550524,-1.2808264,2.2025676,-2.038806,-1.8770864,-4.791842,5.458974,-5.0367517,-3.507341,0.13291211,-2.983023,0.10133383,-1.0173378,1.0783517,-0.26936227,-3.8953333,-1.758059,2.2871566,0.6867198,2.931457,0.19742477,-1.4970553,0.49810535,0.9827744,1.1913438,4.996834,-4.80246,0.19923095,0.19489926,-0.10482819,-1.503664,1.3957714,-0.31027007,0.65205616,-1.8572806,0.23445104,-0.9356968,1.4115627,-0.11604145,1.3551345,0.35344216,-2.254281,0.7042879,0.024038978,-0.43982852,-1.0720675,-0.39267504,-0.55781794,-0.33597243,-1.4171063,-1.7136357,-0.37804455,0.9008889,0.4222592,-0.95630246,0.14104913,0.05434084,0,0.7818181818181819
-0.72059846,-2.90482,0.41002384,-2.4338825,1.432469,-2.9904447,2.8410554,-6.224763,0.6144086,3.4641275,-1.808133,3.9218357,2.5420437,0.42785573,3.1480842,4.9681797,2.2977662,2.0082273,0.251029,2.2869387,0.41298905,-2.4678295,1.470923,0.011569083,0.8726957,-0.7823479,0.16739768,-2.7929215,-2.9605312,-2.2105775,-2.30613,2.7874002,1.0411934,1.8139988,-0.34672093,2.6863885,1.0824033,-2.1260924,0.96935964,-3.156107,1.776471,-2.3797264,-1.2662644,0.12815893,1.0555085,-2.4208322,2.4069462,-0.7249833,-0.15837133,-0.6884591,-0.55480194,-1.4175825,1.1505364,0.7203307,-1.9984219,-2.0600464,2.8745775,0.7069863,0.51380944,0.4005481,0.85304964,-1.0375427,0.34754854,1.176814,0,0.42424242424242425
-1.6312928,-2.3508584,1.4921868,-1.362375,-2.5616343,-0.21237954,6.183982e-06,-2.3316848,-2.4883597,1.8099557,-4.8794813,-2.3389282,-3.739386,1.1604663,0.76918197,-0.42521462,-3.8848433,-0.6518055,-1.8079783,-0.04529888,6.418521,-1.3400391,0.56370205,-2.033958,4.0626364,2.9458237,1.5026815,-2.4219084,2.785472,3.4721513,-4.3474965,-1.9246247,-6.6910496,0.14278367,0.038343728,-2.8379118,0.1855042,0.6857071,-1.2438536,0.13228565,0.47183734,0.22620322,0.08763222,0.027545452,0.64602196,0.059308797,0.8765744,-0.8467068,-0.57745075,0.045790125,-0.50144124,-0.40466046,-0.1976534,-0.53336084,-0.53099173,0.34017253,-1.3919809,-1.352274,0.7836221,-0.71450776,0.01873681,2.3365314,0.39376602,-0.99259603,0,0.1393939393939394
-3.9986343,-2.875418,-4.754893,4.935971,0.771661,-1.2522931,-2.442721,-0.6106091,1.7888377,0.8554792,-0.24053498,-1.5368161,2.2782054,-2.0249755,-1.151301,2.2463055,-2.3447738,4.7670784,-0.43730545,-0.0898442,1.0739934,-0.6293825,-3.575435,-1.0988419,4.357257,3.7675078,-0.07555413,6.2098475,-0.8695391,2.2720337,-0.46558702,3.8987103,-6.5058146,-2.5683794,0.38515344,-1.7250576,1.1957033,-0.4371111,-0.7551487,-0.4179849,0.8316018,0.1543511,-1.0501337,0.37012085,0.5624285,-0.613941,1.1183376,1.6348283,-1.20576,-0.9170314,-1.0698657,-0.30059063,-0.27384266,-0.19042635,-0.86760205,0.46364647,-1.2798048,2.7901711,-0.67961544,1.3594704,-0.1405833,-1.4456124,0.22520216,0.5320051,0,0.28484848484848485
-0.93595195,-2.0801353,3.335377,-0.25363562,1.9031,-0.32092726,0.11196436,2.226513,2.9636984,-1.3508523,2.310028,5.8976564,-0.025817066,-4.4662557,1.2761614,0.688168,-3.8304033,0.47462848,-4.426273,0.33257082,2.6169765,-1.3152165,-2.75485,1.7495079,1.5642886,-2.1659522,1.5095689,2.8761392,1.2713547,-2.880611,1.5690572,2.314207,3.0444438,3.4472148,-1.1679964,-0.52507704,1.1103973,2.7106388,-1.7008114,-1.6511455,-2.6091883,-3.0092423,-1.3033361,4.1573834,-2.6174362,2.303206,-3.4132562,-2.6388626,-0.96435726,-0.7512638,-3.8334925,0.46792725,3.9561636,-1.0318885,-1.3601136,1.49374,-1.3676431,1.3899765,1.8419664,1.1526175,-2.505438,-0.35164323,1.659061,-0.46429363,0,0.9757575757575757
-1.8187665,8.338105,4.3967133,-4.3955936,-2.8241355,-0.09718711,2.7449503,-0.43522558,-4.1908875,-0.7045622,-1.5760527,2.9802022,4.032957,0.051705122,0.4053818,-1.6360795,1.7229222,-0.07115501,-1.0260003,-2.8475032,-0.07138103,3.0763113,-0.4027154,0.5193023,-1.3362644,-2.0451703,0.53388816,-0.4462381,-1.225734,1.2265934,2.105996,1.4043293,0.12958321,1.5438793,0.32530823,4.350284,0.95771074,0.4513345,-2.01983,0.7130286,0.05919011,2.443138,0.42264095,0.52733815,-2.092955,-0.61149997,-0.3017988,1.8069892,1.1884491,-2.3353603,1.4230555,2.7302692,0.29448515,1.6051705,-0.061591014,-3.0674732,-0.16892184,2.9298816,1.8773874,0.80958176,1.8176897,0.14641413,0.4549466,0.26790082,0,0.7363636363636363
-1.4960995,0.10231958,0.7940196,1.8855544,0.3364582,0.9033388,2.8288977,-2.46247,1.4698462,-4.3238716,-1.735281,1.5845119,0.17076658,-4.111615,-0.757763,2.298456,2.3011315,4.47343,0.1275863,1.8467889,-2.0048127,2.5113907,5.877549,-2.3176599,1.0779167,-1.3215239,2.3079863,4.508489,1.7905366,-3.1363857,-4.096238,2.1126056,6.5646486,-5.4682055,0.78277874,-2.0339124,-0.74482447,1.5181118,-0.9928994,-0.72685707,-0.34728587,-0.40619564,-0.42851353,-0.5141102,-1.1780977,0.54892135,-0.38338846,-0.1338419,0.28891653,0.7036379,-1.258347,1.0509975,0.19383898,-0.38942662,0.33970577,-0.22715108,0.70033395,-0.3857941,0.34299666,0.31586683,-0.3837222,0.49841544,-0.040257305,0.98276895,0,0.696969696969697
-1.6895981,-2.4526336,0.2380476,-2.2647586,-2.615407,-1.6672844,-3.157786,-4.6503067,-0.2496145,-0.769361,3.1336875,0.45971924,0.81480664,0.72363997,4.46573,4.0692186,-1.7176971,-4.694742,4.4318976,0.91167647,-2.6981845,0.09400433,0.39210665,-4.09101,2.0763206,-1.3303033,2.1252737,-1.6806467,0.559686,-2.2857592,0.50782776,0.22492984,1.1748177,2.5363216,-3.079506,2.42522,0.3260264,5.567065,2.3726058,4.228123,-1.4539585,0.32082415,1.3074656,1.1827971,0.16836244,-1.938198,2.7421155,2.2751832,-0.33415765,0.9354992,1.2209284,-0.3669186,1.2060549,-0.6198523,-0.24392936,0.84111834,0.023416862,0.7703693,-1.0155267,0.6834301,0.7282399,0.44371748,0.46705654,0.3062243,0,0.703030303030303
-6.868126,-3.6192467,0.99873817,-1.5114033,-2.6001415,-1.1036401,2.145201,-1.9567716,-0.56185097,-0.1307921,0.089414895,1.1429272,-4.383133,1.3199773,-1.4198935,4.0912533,3.0320563,1.6384214,-5.638263,3.790431,5.073258,3.4471183,1.0312293,0.419607,0.5650058,-5.1602116,-2.2370503,-2.4366875,-4.5253434,0.3702996,-2.6231933,2.182458,6.480893,-5.7937517,0.8591741,-0.7901933,-0.79858744,-0.28680032,-0.70501876,0.65969837,-0.29542634,1.2746029,-0.34192076,0.030923218,0.18322742,-1.0727276,0.25597572,0.37421626,0.2740424,0.47573385,0.53122,-0.80158925,-1.2217238,1.1322042,0.37814632,-0.031024829,-0.78865755,0.03609945,0.45590073,-0.3710895,0.60454607,-0.45617136,1.2793046,-0.12995696,0,0.6727272727272727
18.69331,-0.35853845,0.54530156,0.19716935,-0.51722664,-0.5673712,-0.33630192,0.2141668,-0.105553225,-0.2459223,-0.025856465,-0.37198535,-0.272966,0.1640233,0.007503167,-0.27318743,0.7252562,-0.37075773,-0.09947718,-0.033485696,0.28462046,-0.042475022,0.092164025,0.21854597,-0.20829886,0.0546602,0.106435,0.027658239,0.11050736,0.3731647,-0.05156848,0.20269647,-5.5771136,-1.4860381,-0.69960433,-0.7129139,-1.3943787,-0.45155817,0.6254888,1.0936327,-0.4802414,-0.17840172,0.116872504,0.22692078,-0.090504244,1.2695705,0.0044912696,0.5009216,0.44689617,0.0973768,-0.6022524,-0.3055428,-0.62078434,-0.9877792,0.9992413,1.7510201,0.89738023,-0.059300542,1.6057477,-0.042538814,0.73662674,-0.3502635,-1.8672132,1.3633534,0,0.3878787878787879
2.6599,-1.6824185,-4.58858,-5.5942116,2.1136093,-0.90353346,4.21782,1.470615,0.832529,-3.783145,2.7182784,-2.621956,0.38261452,-2.2465286,-0.09608941,1.0561348,0.10511048,1.1849067,1.7420583,1.4177492,-2.8038294,1.1194873,0.24051738,1.4119451,-0.642082,1.0476873,0.06665471,-1.9233773,-0.18794778,0.49967265,0.6716011,-1.5835936,-5.556019,-1.2669315,-1.1375878,-0.3560754,-1.2804368,-2.1547387,0.731153,0.053618476,0.31645963,-0.076017775,0.6689021,-0.29231444,-0.68739986,0.5297746,0.70924616,0.2835745,-0.96739376,-0.23890035,0.49946827,0.6523979,-0.65159583,0.15885775,-0.28695813,1.4464929,-0.13992774,-0.9699789,0.18712631,1.1308442,-1.1770709,0.8818392,0.081207074,0.1489217,0,0.9212121212121213
18.69331,-0.35853845,0.54530156,0.19716935,-0.51722664,-0.5673712,-0.33630192,0.2141668,-0.105553225,-0.2459223,-0.025856465,-0.37198535,-0.272966,0.1640233,0.007503167,-0.27318743,0.7252562,-0.37075773,-0.09947718,-0.033485696,0.28462046,-0.042475022,0.092164025,0.21854597,-0.20829886,0.0546602,0.106435,0.027658239,0.11050736,0.3731647,-0.05156848,0.20269647,1.0983647,6.060298,15.224467,-3.5805955,-2.2768314,-2.6033893,-1.456918,3.9999552,-0.7560603,3.517776,-4.012032,3.8260326,-1.378972,8.590072,8.456001,-4.3907633,-0.013523757,-3.7040672,-0.2056193,-0.67747664,-1.0030965,2.9326417,-1.2049137,0.53101397,0.27221355,1.0470257,0.54333,-0.30581242,-1.833894,-1.1509976,-1.0367181,-0.7173919,0,1.0
-1.3275425,6.2067933,2.5323753,-1.8795583,-4.644598,-2.5960722,2.601956,-1.4994963,-1.7401277,-1.5175468,2.4659483,1.2706383,4.465364,-0.90611124,-4.1594477,0.8994658,1.7245847,-0.74451476,-3.748971,-1.2173388,3.5801525,1.6432654,0.2920841,-2.165871,-3.7948003,2.7496216,-0.85837007,2.2852468,-1.2192335,0.47654283,0.0641844,-2.3664155,-0.441047,1.6178854,0.625448,5.471245,0.5372536,-0.5201869,-1.4557245,-0.14703211,2.687087,1.7702196,0.8108289,0.03745629,-0.43182015,-0.3009242,-0.05874095,0.89768404,0.054721333,-3.2121737,0.92644966,2.021351,1.8252319,1.6512635,0.30493468,-0.89233184,-1.1068214,1.1780839,1.1395487,0.2467707,1.062149,0.22175217,-0.4483463,0.16163993,0,0.6848484848484848
4.5090685,-2.9902802,2.0704703,-2.3646438,2.127211,0.60191596,-4.7061186,0.5534893,-0.28667367,0.358576,0.19553015,-1.5502503,-1.6552374,-1.7295343,-0.7168102,5.2348504,-0.600047,2.9702,1.7484097,-3.416627,-0.25556844,0.0033444315,-2.1799626,0.27269444,-0.88081014,-0.16730481,-1.0480064,1.7650914,-0.32999533,-1.7694871,0.46922922,0.6375807,-5.6770363,-1.5155826,-1.2483809,-1.2332604,-0.8099404,-0.506079,-0.9116901,-0.011240542,-1.9866273,-0.15025418,-1.8931623,1.6787987,0.33079648,0.9100492,0.9331093,1.8672917,1.3917708,1.2438343,0.37819207,-1.3992217,-2.4428115,-1.433181,-0.065349564,0.85827553,3.3139567,0.2704889,-1.9993626,0.07163535,-1.552485,-0.2927677,-0.8231431,2.8176794,0,0.5515151515151515
-6.6054263,-4.7378798,6.617744,-0.5417344,2.2641294,-1.4890475,-3.3961883,0.5830312,-4.2083907,-3.4022818,-1.4979916,-0.0828125,-6.447976,-3.0965395,-0.35936424,2.223385,1.8260957,3.1107736,2.2903452,-4.217954,-0.72591466,0.12253845,-0.06321958,0.95302653,0.29625827,-3.3918023,-1.5669022,0.0025084764,-0.28837168,5.8442917,0.95050496,-0.2717656,-4.0153847,-1.1478273,-0.18382844,-1.0539037,0.33723974,-0.5564928,-0.72164524,-0.4918545,0.075528234,-0.9034735,0.14810522,-3.862257,-1.6246204,0.75121427,-1.198314,-2.1930964,-0.8563202,-0.8811046,-0.68802285,-0.28728098,0.4372295,2.4360638,0.898936,2.437704,2.598555,-0.05382093,2.4974437,1.730525,-0.24731983,0.954556,-0.042800374,0.6803236,0,0.32727272727272727
-5.316474,-3.6824813,-1.910076,-0.73425114,-2.5922055,0.8902027,-6.2795973,-0.5853951,-1.439249,0.57087755,1.4301645,2.9381838,-0.3517568,-0.7835236,1.0394092,-1.1528666,2.016798,-2.8973193,-0.42027092,4.6018953,-1.0427918,0.10045326,0.15163438,0.67794436,3.2122214,1.2656612,0.5418236,4.488215,-2.2054338,-2.011027,1.6557074,1.3228099,2.5071201,-2.340372,0.8239187,1.1132913,0.88123274,-1.0045842,0.44545662,-1.7166482,1.1879885,-1.0503398,-2.0063453,-1.3764503,-0.52555877,1.1505288,1.200674,0.72492087,-0.54837537,1.8720005,0.17352676,-0.20490311,-0.9989626,-2.3058915,2.0665832,1.7935627,1.9228386,-0.21693386,2.2170572,1.3753123,1.2633516,-0.10324222,2.2775135,-1.5254215,0,0.6606060606060606
-0.69106066,-0.8834518,-4.253267,-3.6860504,0.89894044,2.2178009,-5.122474,-1.7389379,8.549566,-2.246047,-1.329277,4.051236,4.4645166,2.7583075,-1.0542862,2.095394,-0.8082254,-4.646332,-1.2721857,-0.016064093,0.84985507,-2.2327645,-0.50128824,-1.416336,1.3659232,-0.2703021,-1.3920352,0.44561988,-2.2247968,2.7472024,-2.4502625,-0.040787876,0.83056384,2.0621803,0.040546015,2.8109047,-1.7412415,-2.4013093,3.1145244,-1.0393615,-0.7556676,0.76252484,-1.5255243,-1.1499001,-2.5928583,-0.8846563,1.6706281,-0.44439173,0.7682644,2.784168,-0.7862021,-0.76300627,-1.0510272,-1.7494876,-1.8096728,0.9479523,0.10879469,0.8109821,-0.30620494,0.00012494624,1.3623054,-0.5091615,-0.67728525,-2.0521684,0,0.2606060606060606
18.69331,-0.35853845,0.54530156,0.19716935,-0.51722664,-0.5673712,-0.33630192,0.2141668,-0.105553225,-0.2459223,-0.025856465,-0.37198535,-0.272966,0.1640233,0.007503167,-0.27318743,0.7252562,-0.37075773,-0.09947718,-0.033485696,0.28462046,-0.042475022,0.092164025,0.21854597,-0.20829886,0.0546602,0.106435,0.027658239,0.11050736,0.3731647,-0.05156848,0.20269647,-6.0330973,-0.9000447,-0.45295987,-0.86769485,-1.8051603,-0.7002603,1.6367376,0.8127707,0.4078843,-0.41468483,1.2650875,-0.8676592,-0.6701472,0.82686126,0.703652,-0.25720662,-1.247729,0.65969706,-0.41666013,-0.6209963,-1.0714066,1.4003159,-0.8167771,1.592021,-0.22443727,-0.1594912,1.0099705,0.84124166,-0.55706215,1.697468,-0.37477842,1.2510452,0,0.8787878787878788
-7.7241983,-2.1905427,10.601077,0.41509712,-1.8206234,-3.1927004,3.435029,4.520006,4.8383684,3.0307307,6.59435,-3.0720332,2.8659928,4.0874004,-0.6708243,2.1351454,1.6903224,-0.16514206,-1.5054429,4.4619784,0.04819697,0.7679192,0.7214151,-1.3785949,-0.14886057,1.8577936,1.7554979,-3.3211453,0.77278817,1.5726478,-0.27499485,1.283759,-6.022715,-0.24537447,0.34571862,-1.751891,0.8389404,1.5659504,0.38800365,-1.5761355,1.6068045,1.7571334,-1.2436937,1.5676231,0.25579953,-0.11871177,-0.4420853,0.69052315,1.7137678,1.442608,-1.4253042,1.469492,-0.559044,0.38379586,-0.5692172,0.2924824,-0.4797017,-1.6726732,-0.53672934,-1.877882,0.36542028,-1.1833327,-0.58422744,-0.79529214,0,0.9454545454545454
-1.8777155,2.2632043,0.9431243,-5.019079,6.1069098,11.298877,0.076017946,2.4379535,-3.3647985,-1.1596621,2.5553613,1.4212799,-0.7452331,-3.8286667,-2.7749848,-0.26176932,2.2731118,-3.012534,2.9835017,3.5618758,4.3902817,0.68728465,0.803049,-3.941504,0.6724682,1.9443111,0.4467259,-1.7091415,1.2139726,-0.3245394,-1.5558915,3.2047768,-5.7434053,-2.476687,-1.1716217,0.8301447,-2.3799992,-2.2687535,0.20220602,0.39853698,-0.4219386,-1.4316331,2.3733845,-0.7612368,-0.6643733,-0.36782676,-0.9218727,-0.32416695,-1.2514157,-0.3609178,-0.30307275,-0.81093943,-1.8617209,0.8968202,-0.41488057,0.2990504,-1.1711081,1.5449486,0.48421937,-1.1498803,0.86238945,-0.40468603,-0.40943468,0.34623486,2,0.48787878787878786
-3.071504,-3.313398,-4.2205343,2.827249,0.6408432,0.3849588,2.543142,-2.1361265,2.598097,3.1592362,0.31456298,-2.730687,2.9978685,-2.9963179,-0.68873715,-1.2235587,1.3651557,3.6891608,-0.46266872,0.06949605,2.462728,4.6823997,-0.45078257,1.7656616,3.6109152,1.9785279,-2.9241529,2.800148,0.20315072,3.1965437,2.0035415,-0.65775555,-5.426412,-4.11452,-1.255535,-1.6596866,0.7542673,-0.421854,0.20027365,0.92999905,-0.42084253,-0.5497613,-0.3221399,1.7175543,-1.5416095,-0.42153466,0.15102345,-1.7358303,0.01696232,1.2164717,1.4330595,0.04792595,1.7047808,-2.4925723,0.748281,-0.47329658,1.5788846,2.1426675,-0.35519588,0.18117148,0.36208,-3.0655682,-1.7539303,-0.77404684,0,0.030303030303030304
-3.1179447,-2.7172332,-0.97096425,-5.686248,1.7631586,-3.541142,-3.409354,-3.3988545,2.6874297,0.8175327,-4.2057204,-0.37895855,-4.359971,0.11574662,0.417473,0.21363842,-1.8115652,0.36953843,0.21626475,2.349565,-2.3132596,-0.33606544,1.8601445,-2.4518428,-2.9216723,3.075272,-0.069623835,-0.16943945,-1.0601155,-2.4243329,1.0203764,-0.09319423,1.3114027,1.1382109,-0.8055566,3.5973034,-0.5454186,1.2071174,-0.04382415,-0.6905191,-1.2785516,-1.0483994,1.2026198,1.0676335,-1.6714587,0.8435503,-2.0382118,0.9467001,-0.18908294,-1.1054994,-0.39912942,0.7636316,1.0444697,-0.6398747,-0.4197343,0.6749243,0.6969451,-0.8839365,1.9537789,-1.2711375,-2.093163,-0.29342568,-2.1648717,-0.17038512,1,0.8121212121212121
