Views,reposted,Title_without_emoji,PYQ_Text_without_emoji,QuantileLabel
240,0,【CSSA会员福利】全新人气商家入驻！1月折扣商家来啦～,大家期待的1月折扣商家来喽！！2024年到啦，这里先祝各位小伙伴们新年快乐，事事顺心，也感谢大家过去一年的陪伴！同学们最近有没有愉快的逛吃逛吃？想和朋友一起开启假期生活但不知道去哪玩？锁定CSSA折扣商家，多家剧本杀店，手工店，礼品店，美食和买买买的完美结合，生活品质！祝愿同学们都可以拥有一个完美的假期，在2024年的伊始，所愿皆所得,0.0423728813559322
342,0,【CSSA推荐】最高可达1500万元！这所985优势学院，虚位以待！,东南大学未来技术学院诚邀海内外学者加盟[Party],0.11440677966101695
457,0,【CSSA宣传部招新】充满爱与温暖的宣传部！创造属于我们的精彩故事！,充满爱与温暖的宣传部！ 无论你是热爱摄影，还是具有美工设计、善于编写文字！ 欢迎你的加入！,0.2288135593220339
1109,0,【CSSA HR部招新】同学请留步，你五行缺“伯乐”！,ᯅ HR向你发起了招新邀请 ᯅ 开心接受          ᯅ 傲娇接受  如果你正在寻找一处温暖的归属，一个锻炼的机会，那速速接受邀请吧！我们在HR快乐星球等你到来,0.7669491525423728
457,0,【CSSA宣传部招新】充满爱与温暖的宣传部！创造属于我们的精彩故事！,充满爱与温暖的宣传部！ 无论你是热爱摄影，还是具有美工设计、善于编写文字！ 欢迎你的加入！,0.2288135593220339
836,0,【组织部招新】“来组织部成为一个造梦者吧”,新年快乐在这个好日子快来加入我们组织部吧,0.6271186440677966
617,0,【CSSA信息部招新】来信息部，和最棒的朋友做最棒的事,CSSA信息部期待你的加入 来和我们一起 做一些有意义的事情吧～,0.3834745762711864
865,0,【CSSA外联部招新】墨大PDF！预知后事：请速速加入外联…,【震惊】墨大居然有一个神秘组织，不仅能每个月免费薅羊毛，还能接收一手实习、招聘、活动消息！！！！快点击推文加入外联吧 此条推文内含超多福利彩蛋 聪明的你快来探寻一下吧,0.6440677966101694
823,0,【CSSA活动预告】 - 新生来报道！24年oweek火热来袭！,急急急让我看看是哪个墨大新生还没找到靠谱组织2.21号11:00-14:30的Oweek活动在market hall等你回家墨尔本大学中国学生会期待各位新朋友们的加入！我们不见不散！,0.6101694915254238
1280,0,【CSSA迎新会】 跃龙门，向未来,各位小伙伴快来参加3月1日17:00-19:00墨尔本大学中国学生会举办的迎新活动 是不是想了解更多关于墨大还有CSSA的信息让我们一起红红火火跃龙门向未来,0.8432203389830508
559,0,【CSSA推荐】签证提醒 | 马上将有一大波人签证到期，高频问题Q&A！,"3月15号学签快到期，还全然不知？ 忘记续签, 一不小心成【黑民】 【续签】常见Q&A大汇总！ 有问题赶紧找澳洲新东方老师",0.3135593220338983
348,0,【CSSA会员福利】全新人气商家入驻！3月折扣商家来啦～,大家期待已久的3月折扣商家来喽！！开学季来啦，同学们是否都准备好了嘛！小伙伴们的生活用品有置办好嘛？不知道去哪里逛吃逛吃？锁定CSSA折扣商家，多家剧本杀店，手工店，礼品店，美食和买买买的完美结合，生活品质！祝愿同学们开学快乐，新的学期事事顺利，学业有成,0.13347457627118645
917,0,【CSSA节日祝福】白色情人节：纯白的爱意,CSSA大家白色情人节快乐 白色情人节：纯白的爱意 ​,0.6779661016949152
